SubModel Parameter slope intercept r2 n RMSE EF CD
LogistGrowth1,Product,1.0685,-3.1138,0.9911,    23,4.9561,0.9868,1.1516
LogistGrowth1,Educt,1.0408,-1.9143,0.9867,    23,5.1292,0.9852,1.0978
LogistGrowth1,Product_Ana,1.0518,-5.3266,0.9784,    23,7.0822,0.9731,1.1269
