Time,CUMPH,LAI,PARi1,PARi2,PARi3,PARi4,PLA,PLSC__1,PLSC__2,PLSC__3,PLSC__4,PLSC__5,PLSC__6,PLSC__7,PLSC__8,PLSC__9,PLSC_10,PLSC_11,PLSC_12,PLSC_13,PLSC_14,PLSC_15,PLSC_16,PLSC_17,PLSC_18,PLSC_19,PLSC_20,PLSC_21,PLSC_22,PLSC_23,PLSC_24,PLSC_25,SENLA,SUMDTT5,avIcrop,avSLA,DSsen,evenTransIntRatio,fdsen,GAI,GPLA,LAImax,LAL_1,LAL_2,LAL_3,LAL_4,LLsen,LN_,MLAL1,MLAL2,MLAL3,MLAL4,Nsen,PLAG,PLAGMS,PLALR,PLALR_a,PLALR_d,PLALR_l,PLALR_n,PLSCGR__1,PLSCGR__2,PLSCGR__3,PLSCGR__4,PLSCGR__5,PLSCGR__6,PLSCGR__7,PLSCGR__8,PLSCGR__9,PLSCGR_10,PLSCGR_11,PLSCGR_12,PLSCGR_13,PLSCGR_14,PLSCGR_15,PLSCGR_16,PLSCGR_17,PLSCGR_18,PLSCGR_19,PLSCGR_20,PLSCGR_21,PLSCGR_22,PLSCGR_23,PLSCGR_24,PLSCGR_25,potSLA,sumLAL,sumMLAL,sumplsc,V1,V2,ActTrans,EC,EC_lgend,exk_GlobRad,GlobRad,GROLF,int_stor,interception,ISTAGE,kPAR,LFWT_m2,LFWT_pl,NcLAL__1,NcLAL__2,NcLAL__3,NcLAL__4,NetRain,NLeaf_m2,P,P5,PAR,Phint,plants,PotTrans,ra,Rad_Int,rain,rc0,sat_def,SENL,SIC,sln,TMPM,TMPMN,TMPMX,TransIntRatio,TransRatio,TSumInc
[d],[-],[m2/m2],[W/m2],[W/m2],[W/m2],[W/m2],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/d],[degreedays],,[squarecm/g],cm2/(plant*d),[-],[],[],[cm2/plant],[],[m2/m2],[m2/m2],[m2/m2],[m2/m2],cm2/(plant*d),[n],[g/m2],[g/m2],[g/m2],[g/m2],cm2/(plant*d),[cm2/day],,[cm2/(plant*d)],[cm2/(plant*d)],[cm2/(plant*d)],[cm2/(plant*d)],[cm2/(plant*d)],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],,[m2/m2],[g/m2],[cm2/pl],,,[mm.d-1],,[-],[-],[MJ/m²/d],[g/(pl*d)],[-],[-],,,[g/m2],[g/pl],[%],[%],[%],[%],[-],g/m2,[-],[-],[MJ/m²*d],[°Cd],,[mm.d-1],[-],[W/m²],[mm],[-],[mbar],,[mm.m2.m2],g/m2 leaf,[°C],[°C],[°C],[-],[-],
38653,4.2555,0.505,18.424,16.3837,14.686,13.4457,17.1396,7.41702,3.30728,2.72764,1.82347,0.505861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35829,0,1.44529,203.678,0,1,0,0.505,15.7813,0.532278,0.159075,0.148268,0.119584,0.0780731,0,5,8.06301,7.47787,5.76709,3.48604,0,0,0,1.35829,1.35829,0,1.35829,1.35829,0,0,0,0,0.505861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.209,0.505,24.794,15.7813,0,0,0.532225,22.7562,40,0.5,6.5,0.00276214,0,0,1,0.7,24.794,0.0774813,5.37375,5.1798,4.69842,4.43469,0,1.24715,1007.02,11.67,3.25,91.74,320,0.532225,35.1887,75.2,0,50,4,0.00666879,0.15,2.34305,14.2,12.11,16.65,1,1,14.2
38654,4.39285,0.522466,15.0185,13.4359,12.1113,11.1388,18.8906,6.21178,3.30728,2.72764,1.82347,2.25689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.56353,0,1.34969,223.901,0,1,0,0.522466,16.3271,0.532278,0.164577,0.153396,0.12372,0.0807732,0,5,7.58845,7.03775,5.42765,3.28086,0,0,0,1.20524,1.20524,0,1.20524,1.20524,0,0,0,0,1.75103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220.283,0.522466,23.3347,16.3271,0,0,0.353966,22.8936,40,0.5,5.3,0.00210847,0,0,1,0.7,23.3347,0.0729209,5.37798,5.18385,4.70204,4.43807,0,1.17888,1006.99,11.67,2.65,91.74,320,0.353966,49.2448,61.3,0,50,3.3,0.00538293,0.15,2.3344,13.5046,8.6,17.25,1,1,12.6
38655,4.54109,0.495007,17.346,15.4585,13.8846,12.7327,19.3334,4.91088,3.30728,2.72764,1.82347,2.6997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.86443,0,1.4453,218.656,0,1,0,0.495007,15.469,0.532278,0.155927,0.145334,0.117218,0.0765281,0,5,7.36207,6.8278,5.26574,3.18299,0,0,0,1.3009,1.3009,0,1.3009,1.3009,0,0,0,0,0.442805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220.283,0.495007,22.6386,15.469,0,0,0.364953,23.0418,40,0.5,6.12,0.00320763,0,0,1,0.7,22.6386,0.0707456,5.40171,5.2066,4.72235,4.45704,0,1.11461,1007.01,11.67,3.06,91.74,320,0.364953,53.8776,70.8,0,50,3.3,0.00594951,0.15,2.13336,14.8159,9.35,18.99,1,1,13.6
38656,4.67517,0.48001,16.954,15.2009,13.7305,12.6489,20.0413,3.73434,3.30728,2.72764,1.82347,3.40759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.04097,0,1.47886,222.269,0,1,0,0.48001,15.0003,0.532278,0.151203,0.140931,0.113666,0.0742095,0,5,7.02297,6.51331,5.0232,3.03638,0,0,0,1.17655,1.17655,0,1.17655,1.17655,0,0,0,0,0.707886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220.283,0.48001,21.5959,15.0003,0,0,0.428365,23.1759,40,0.5,5.98,0.0026909,0,0,1,0.7,21.5959,0.067487,5.26284,5.07349,4.60352,4.34604,0,1.08971,1006.98,11.67,2.99,91.74,320,0.428365,42.8038,69.2,0,50,3.7,0.00529333,0.15,2.2014,12.3,9.44,16.35,1,1,12.3
38657,4.79834,0.448874,5.047,4.54011,4.11361,3.79898,20.1492,2.65345,3.30728,2.72764,1.82347,3.51549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.12186,0,1.443,221.629,0,1,0,0.448874,14.0273,0.532278,0.141395,0.131789,0.106293,0.069396,0,5,6.58642,6.10844,4.71095,2.84763,0,0,0,1.08089,1.08089,0,1.08089,1.08089,0,0,0,0,0.107907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220.283,0.448874,20.2534,14.0273,0,0,0.0471792,23.2991,40,0.5,1.78,0.00109831,0,0.0720015,1,0.7,20.2534,0.063292,5.39511,5.20027,4.71669,4.45176,1.928,1.01494,1006.96,11.67,0.89,91.74,320,0.0471792,64.4958,20.6,2,50,1.7,0.00487704,0.15,2.11442,11.3,8.64,13.74,1,1,11.3
38658,4.90626,0.425494,8.722,7.90007,7.20388,6.68732,20.3655,1.70647,3.30728,2.72764,1.82347,3.73184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.06884,0,1.42015,222.414,0,1,0,0.425494,13.2967,0.532278,0.134031,0.124925,0.100757,0.0657814,0,5,6.22132,5.76983,4.44981,2.68978,0,0,0,0.946976,0.946976,0,0.946976,0.946976,0,0,0,0,0.216343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220.283,0.425494,19.1307,13.2967,0,0,0.13956,23.407,40,0.5,3.08,0.00136862,0,0.0673311,1,0.7,19.1307,0.0597836,5.35762,5.16433,4.68461,4.42179,1.23267,0.954979,1006.93,11.67,1.54,91.74,320,0.13956,51.4572,35.6,1.3,50,2.4,0.00425772,0.15,2.1275,9.9,5.92,11.62,1,1,9.9
38659,5.06104,0.392448,11.7845,10.7291,9.83076,9.16128,20.6911,0.348181,3.30728,2.72764,1.82347,4.05745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.42713,0,1.47846,212.983,0,1,0,0.392448,12.264,0.532278,0.123621,0.115223,0.0929318,0.0606725,0,5,5.99223,5.55737,4.28595,2.59074,0,0,0,1.35829,1.35829,0,1.35829,1.35829,0,0,0,0,0.325611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220.283,0.392448,18.4263,12.264,0,0,0.183326,23.5618,40,0.5,4.16,0.00205629,0,0.0638241,1,0.7,18.4263,0.0575822,5.33671,5.1443,4.66673,4.40509,9.13618,0.927373,1007.02,11.67,2.08,91.74,320,0.183326,55.1753,48.1,9.2,50,3.2,0.00637746,0.15,2.17952,14.2,11.39,16.8,1,1,14.2
38660,5.20166,0.386782,4.949,4.53875,4.18704,3.92334,21.3273,0,2.84223,2.72764,1.82347,4.05745,0.636172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.24036,0,1.52361,231.62,0,1,0,0.386782,12.0869,0.532278,0.121836,0.113559,0.0915901,0.0597966,0,6,5.43051,5.03641,3.88418,2.34788,0,0,0,0.813233,0.813233,0,0.813233,0.813233,0,0,0,0,0,0.636172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220.283,0.386782,16.699,12.0869,0,0,0.13511,23.7024,40,0.5,1.75,0.000979598,0,0.0588673,1,0.7,16.699,0.0521843,5.38103,5.18678,4.70465,4.44051,0.341133,0.850116,1006.99,11.67,0.875,91.74,320,0.13511,62.7297,20.2,0.4,50,3.4,0.00351106,0.15,2.16619,12.9,11.37,14.18,1,1,12.9
38661,5.31066,0.375246,13.0585,11.991,11.0747,10.3869,21.3273,0,2.48172,2.72764,1.82347,4.05745,0.636172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.60087,0,1.57295,231.869,0,1,0,0.375246,11.7264,0.532278,0.118203,0.110172,0.0888583,0.0580131,0,6,5.26289,4.88096,3.76429,2.27541,0,0,0,0.360506,0.360506,0,0.360506,0.360506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220.283,0.375246,16.1835,11.7264,0,0,0.353475,23.8114,40,0.5,4.61,0.00190033,0,0,1,0.7,16.1835,0.0505736,5.44363,5.24678,4.75821,4.49054,0,0.808128,1006.93,11.67,2.305,91.74,320,0.353475,32.9523,53.3,0,50,3.4,0.00155478,0.15,2.08936,10,7.52,10.9,1,1,10
38662,5.41312,0.364402,11.3925,10.4878,9.70938,9.12385,21.3273,0,2.14285,2.72764,1.82347,4.05745,0.636172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.93974,0,1.56108,225.811,0,1,0,0.364402,11.3876,0.532278,0.114787,0.106988,0.0862904,0.0563366,0,6,5.24791,4.86707,3.75358,2.26893,0,0,0,0.338875,0.338875,0,0.338875,0.338875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220.283,0.364402,16.1375,11.3876,0,0,0.190652,23.9138,40,0.5,4.02,0.00141088,0,0,1,0.7,16.1375,0.0504297,5.33851,5.14602,4.66827,4.40652,0,0.83229,1006.92,11.67,2.01,91.74,320,0.190652,56.537,46.5,0,50,2.5,0.0015007,0.15,2.21798,9.4,5.95,12.76,1,1,9.4
38663,5.51559,0.353558,3.626,3.34605,3.10461,2.92263,21.3273,0,1.80397,2.72764,1.82347,4.05745,0.636172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.2786,0,1.38677,223.597,0,1,0,0.353558,11.0487,0.532278,0.111371,0.103805,0.0837226,0.0546601,0,6,5.14216,4.76899,3.67794,2.22321,0,0,0,0.338875,0.338875,0,0.338875,0.338875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220.283,0.353558,15.8123,11.0487,0,0,0.0724207,24.0163,40,0.5,1.28,0.000484473,0,0.0546603,1,0.7,15.8123,0.0494134,5.51565,5.31581,4.81983,4.54811,2.54534,0.81417,1006.92,11.67,0.64,91.74,320,0.0724207,56.537,14.8,2.6,50,2,0.00151556,0.15,2.23426,9.4,8.56,9.97,1,1,9.4
38664,5.62132,0.346598,12.446,11.5126,10.7057,10.0963,21.4595,0,1.45428,2.72764,1.82347,4.05745,0.768372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.6283,0,1.37205,219.962,0,1,0,0.346598,10.8312,0.532278,0.109179,0.101761,0.0820745,0.0535841,0,6,5.12425,4.75238,3.66513,2.21546,0,0,0,0.34969,0.34969,0,0.34969,0.34969,0,0,0,0,0,0.1322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220.283,0.346598,15.7572,10.8312,0,0,0.159049,24.122,40,0.5,4.39,0.00134342,0,0,1,0.7,15.7572,0.0492413,5.50643,5.30698,4.81195,4.54074,0,0.805757,1006.93,11.67,2.195,91.74,320,0.159049,45.3457,50.8,0,50,1.8,0.00158978,0.15,2.27899,9.7,8.16,11.55,1,1,9.7
38665,5.72378,0.34501,11.7845,10.9174,10.1668,9.59915,21.7487,0,1.1154,2.72764,1.82347,4.05745,1.0576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.9672,0,1.32297,220.515,0,1,0,0.34501,10.7816,0.532278,0.108678,0.101295,0.0816983,0.0533385,0,6,5.08796,4.71872,3.63918,2.19978,0,0,0,0.338875,0.338875,0,0.338875,0.338875,0,0,0,0,0,0.289233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220.283,0.34501,15.6456,10.7816,0,0,0.215169,24.2245,40,0.5,4.16,0.00124111,0,0,1,0.7,15.6456,0.0488926,5.4682,5.27033,4.77924,4.51018,0,0.808388,1006.92,11.67,2.08,91.74,320,0.215169,51.4572,48.1,0,50,2.9,0.00153674,0.15,2.33235,9.4,5.48,11.9,1,1,9.4
38666,5.8208,0.341505,9.702,8.9913,8.37584,7.91027,21.9601,0,0.794554,2.72764,1.82347,4.05745,1.26892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.288,0,1.24584,220.649,0,1,0,0.341505,10.672,0.532278,0.107574,0.100266,0.0808684,0.0527967,0,6,5.03322,4.66796,3.60002,2.17611,0,0,0,0.32085,0.32085,0,0.32085,0.32085,0,0,0,0,0,0.211317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220.283,0.341505,15.4773,10.672,0,0,0.13795,24.3215,40,0.5,3.42,0.00101071,0,0.0517515,1,0.7,15.4773,0.0483666,5.52576,5.32551,4.82849,4.55619,0.248249,0.797515,1006.91,11.67,1.71,91.74,320,0.13795,37.8528,39.6,0.3,50,2.2,0.00145412,0.15,2.31157,8.9,6.95,9.97,1,1,8.9
38667,5.94397,0.329844,1.225,1.13614,1.05914,1.00085,22.003,0,0.387183,2.72764,1.82347,4.05745,1.31188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.6954,0,1.19917,218.439,0,1,0,0.329844,10.3076,0.532278,0.103901,0.0968421,0.078107,0.0509938,0,6,4.91054,4.55418,3.51227,2.12307,0,0,0,0.407371,0.407371,0,0.407371,0.407371,0,0,0,0,0,0.0429591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220.283,0.329844,15.1001,10.3076,0,0,0.043183,24.4447,40,0.5,0.43,0.000275229,0,0.0512257,1,0.7,15.1001,0.0471877,5.51058,5.31095,4.8155,4.54406,3.94877,0.780307,1006.96,11.67,0.215,91.74,320,0.043183,34.9641,5,4,50,1.2,0.00186492,0.15,2.28491,11.3,9.79,12.79,1,1,11.3
38668,6.0508,0.32387,2.352,2.18701,2.04367,1.93493,22.1696,0,0.0338875,2.72764,1.82347,4.05745,1.47851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0487,0,1.11964,221.542,0,1,0,0.32387,10.1209,0.532278,0.102019,0.0950883,0.0766925,0.0500703,0,6,4.75406,4.40905,3.40035,2.05541,0,0,0,0.353296,0.353296,0,0.353296,0.353296,0,0,0,0,0,0.166624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220.283,0.32387,14.6189,10.1209,0,0,0.140894,24.5515,40,0.5,0.83,0.000361225,0,0,1,0.7,14.6189,0.045684,5.52654,5.32625,4.82915,4.55681,0,0.752163,1006.93,11.67,0.415,91.74,320,0.140894,57.9677,9.6,0,50,2.5,0.00159471,0.15,2.28036,9.8,7.25,11.13,1,1,9.8
38669,6.13037,0.318084,5.6105,5.22381,4.88742,4.63196,22.2398,0,0,2.51059,1.82347,4.05745,1.47851,0.0701078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2996,0,1.04414,222.53,0,1,0,0.318084,9.94012,0.532278,0.100196,0.0933894,0.0753222,0.0491758,0,7,4.6484,4.31106,3.32478,2.00973,0,0,0,0.250933,0.250933,0,0.250933,0.250933,0,0,0,0,0,0,0.0701078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220.283,0.318084,14.294,9.94012,0,0,0.0590657,24.6311,40,0.5,1.98,0.000579363,0,0,1,0.7,14.294,0.0446687,5.50231,5.30303,4.80842,4.53745,0,0.737062,1006.87,11.67,0.99,91.74,320,0.0590657,66.3643,22.9,0,50,1.1,0.00112764,0.15,2.27579,7.3,4.19,8.83,1,1,7.3
38670,6.20122,0.314378,10.3145,9.61585,9.00735,8.54473,22.3172,0,0,2.31733,1.82347,4.05745,1.47851,0.147552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4929,0,1.12332,221.527,0,1,0,0.314378,9.8243,0.532278,0.099029,0.0923013,0.0744446,0.0486028,0,7,4.61505,4.28013,3.30092,1.99531,0,0,0,0.19326,0.19326,0,0.19326,0.19326,0,0,0,0,0,0,0.0774438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220.283,0.314378,14.1914,9.8243,0,0,0.189139,24.7019,40,0.5,3.64,0.000807136,0,0,1,0.7,14.1914,0.0443482,5.51452,5.31473,4.81887,4.54721,0,0.734771,1006.86,11.67,1.82,91.74,320,0.189139,33.9284,42.1,0,50,2.1,0.000872398,0.15,2.30999,6.5,4.02,8.51,1,1,6.5
38671,6.27534,0.310157,6.9335,6.46915,6.06439,5.75646,22.3875,0,0,2.11515,1.82347,4.05745,1.47851,0.217825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.6951,0,1.0458,220.056,0,1,0,0.310157,9.6924,0.532278,0.0976994,0.091062,0.0734451,0.0479502,0,7,4.58351,4.25088,3.27836,1.98168,0,0,0,0.202179,0.202179,0,0.202179,0.202179,0,0,0,0,0,0,0.0702738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220.283,0.310157,14.0944,9.6924,0,0,0.110659,24.7761,40,0.5,2.45,0.000569329,0,0.0471567,1,0.7,14.0944,0.0440451,5.53734,5.33661,4.8384,4.56545,2.85284,0.733229,1006.86,11.67,1.225,91.74,320,0.110659,30.3342,28.3,2.9,50,1.8,0.000918761,0.15,2.33232,6.8,2.98,9.78,1,1,6.8
38672,6.30041,0.309706,6.125,5.72012,5.36687,5.09793,22.4418,0,0,2.04677,1.82347,4.05745,1.47851,0.272127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7635,0,0.978154,223.376,0,1,0,0.309706,9.67831,0.532278,0.0975574,0.0909297,0.0733384,0.0478806,0,7,4.50882,4.18162,3.22495,1.94939,0,0,0,0.0683841,0.0683841,0,0.0683841,0.0683841,0,0,0,0,0,0,0.0543016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220.283,0.309706,13.8648,9.67831,0,0,0.0227786,24.8011,40,0.5,2.16,0.000201092,0,0.0465235,1,0.7,13.8648,0.0433274,5.56401,5.36217,4.86122,4.58676,0.753476,0.721216,1006.76,11.67,1.08,91.74,320,0.0227786,51.4572,25,0.8,50,1,0.000306139,0.15,2.32533,2.3,-0.76,3.69,1,1,2.3
38673,6.30695,0.309135,10.6085,9.90823,9.29721,8.83197,22.4418,0,0,2.02893,1.82347,4.05745,1.47851,0.272127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7813,0,1.07912,223.886,0,1,0,0.309135,9.66048,0.532278,0.0973776,0.0907621,0.0732032,0.0477923,0,7,4.49026,4.1644,3.21167,1.94136,0,0,0,0.0178393,0.0178393,0,0.0178393,0.0178393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220.283,0.309135,13.8077,9.66048,0,0,0.0722168,24.8077,40,0.5,3.74,0.000127789,0,0,1,0.7,13.8077,0.0431491,5.5635,5.36168,4.86078,4.58635,0,0.717224,1006.73,11.67,1.87,91.74,320,0.0722168,70.4459,43.3,0,50,1,7.96804E-05,0.15,2.31582,0.6,-2.77,3.43,1,1,0.6
38674,6.32221,0.307803,13.377,12.4955,11.7264,11.1406,22.4418,0,0,1.9873,1.82347,4.05745,1.47851,0.272127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8229,0,1.09782,222.447,0,1,0,0.307803,9.61885,0.532278,0.096958,0.090371,0.0728878,0.0475864,0,7,4.49983,4.17327,3.21851,1.9455,0,0,0,0.0416251,0.0416251,0,0.0416251,0.0416251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220.283,0.307803,13.8371,9.61885,0,0,0.125252,24.8229,40,0.5,4.72,0.000171607,0,0,1,0.7,13.8371,0.043241,5.55549,5.354,4.85392,4.57995,0,0.721455,1006.74,11.67,2.36,91.74,320,0.125252,61.0577,54.6,0,50,1.6,0.000187123,0.15,2.33378,1.4,-2.04,4.66,1,1,1.4
38675,6.33966,0.306281,10.5105,9.82082,9.2188,8.76024,22.4418,0,0,1.93973,1.82347,4.05745,1.47851,0.272127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8705,0,1.08417,221.595,0,1,0,0.306281,9.57128,0.532278,0.0964785,0.0899241,0.0725273,0.047351,0,7,4.49481,4.16862,3.21492,1.94333,0,0,0,0.0475716,0.0475716,0,0.0475716,0.0475716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220.283,0.306281,13.8217,9.57128,0,0,0.113304,24.8404,40,0.5,3.71,0.000138872,0,0,1,0.7,13.8217,0.0431927,5.57659,5.37423,4.87198,4.59682,0,0.720869,1006.75,11.67,1.855,91.74,320,0.113304,49.2448,42.9,0,50,1.4,0.000214678,0.15,2.34198,1.6,-2.71,4.85,1,1,1.6
38676,6.39089,0.302447,7.448,6.96161,6.5369,6.21332,22.4617,0,0,1.79999,1.82347,4.05745,1.47851,0.292072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0102,0,1.05599,218.15,0,1,0,0.302447,9.45148,0.532278,0.0952709,0.0887986,0.0716196,0.0467584,0,7,4.50865,4.18145,3.22482,1.94931,0,0,0,0.139742,0.139742,0,0.139742,0.139742,0,0,0,0,0,0,0.0199449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220.283,0.302447,13.8642,9.45148,0,0,0.0535589,24.8916,40,0.5,2.63,0.00034764,0,0.0459421,1,0.7,13.8642,0.0433257,5.57831,5.37587,4.87345,4.59819,6.55406,0.722048,1006.82,11.67,1.315,91.74,320,0.0535589,51.4572,30.4,6.6,50,1.5,0.000640577,0.15,2.35747,4.7,2.82,5.65,1,1,4.7
38677,6.41596,0.304839,10.976,10.2679,9.64908,9.17726,22.6048,0,0,1.73161,1.82347,4.05745,1.47851,0.435196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0786,0,1.19564,221.978,0,1,0,0.304839,9.52622,0.532278,0.0960243,0.0895008,0.0721859,0.0471281,0,7,4.46592,4.14183,3.19426,1.93084,0,0,0,0.0683841,0.0683841,0,0.0683841,0.0683841,0,0,0,0,0,0,0.143124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220.283,0.304839,13.7329,9.52622,0,0,0.060715,24.9167,40,0.5,3.87,0.000230036,0,0,1,0.7,13.7329,0.0429152,5.5702,5.3681,4.86651,4.59171,0,0.716905,1006.76,11.67,1.935,91.74,320,0.060715,83.2456,44.8,0,50,0.9,0.000308067,0.15,2.37035,2.3,-0.41,4.08,1,1,2.3
38678,6.43776,0.302936,1.176,1.09955,1.03278,0.981887,22.6048,0,0,1.67214,1.82347,4.05745,1.47851,0.435196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1381,0,1.17925,221.767,0,1,0,0.302936,9.46676,0.532278,0.0954249,0.0889421,0.0717353,0.0468339,0,7,4.44226,4.11988,3.17734,1.92061,0,0,0,0.0594645,0.0594645,0,0.0594645,0.0594645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220.283,0.302936,13.6601,9.46676,0,0,0,24.9385,40,0.5,0.41,8.06703E-05,0.0154924,0.0302335,1,0.7,13.6601,0.0426878,5.58356,5.38091,4.87795,4.60239,2.85427,0.711138,1006.76,11.67,0.205,91.74,320,0,80.3266,4.8,2.9,50,0.6,0.000268139,0.15,2.33283,2,-0.56,2.85,1,1,2
38679,6.47918,0.299321,2.0335,1.9021,1.78729,1.69976,22.6048,0,0,1.55916,1.82347,4.05745,1.47851,0.435196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.2511,0,1.12946,219.984,0,1,0,0.299321,9.35378,0.532278,0.0942861,0.0878806,0.0708792,0.046275,0,7,4.42483,4.10372,3.16487,1.91307,0,0,0,0.112982,0.112982,0,0.112982,0.112982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220.283,0.299321,13.6065,9.35378,0,0,0,24.9799,40,0.5,0.72,0.000100632,0.0267708,0.0186697,1,0.7,13.6065,0.0425203,5.568,5.36599,4.86463,4.58995,2.37005,0.70991,1006.8,11.67,0.36,91.74,320,0,83.2456,8.3,2.4,50,0.4,0.000513594,0.15,2.34343,3.8,2.91,3.7,1,1,3.8
