SubModel Parameter slope SE_slope intercept SE_intercept r2 n RMSE EF CD
LogistGrowth1,Product,1.0081,0.0106,-0.2149,0.6164,0.9911,    83,4.0510,0.9910,1.0253
LogistGrowth1,Educt,1.0076,0.0123,0.0357,0.9034,0.9881,    83,4.7076,0.9879,1.0273
