SubModel Parameter slope intercept r2 n RMSE EF CD
GrowthCurve1,Product,1.0735,-2.3467,0.9848,    46,6.2745,0.9789,1.1683
GrowthCurve1,Educt,0.0000,0.0000,0.0000,    46,0.0000,0.0000,0.0000
GrowthCurve1,Product_Ana,0.0000,0.0000,0.0000,    46,0.0000,0.0000,0.0000
GrowthCurve2,Product2,0.9797,-4.6873,0.9673,    46,9.8393,0.9480,0.9739
GrowthCurve2,Educt2,0.0000,0.0000,0.0000,    46,0.0000,0.0000,0.0000
GrowthCurve2,Product_Ana2,0.0000,0.0000,0.0000,    46,0.0000,0.0000,0.0000
FileInput1,Temp,0.0000,0.0000,0.0000,   202,0.0000,0.0000,0.0000
