39769; 0; 0; 0; 0; 0; 0; 0; 0
39770; 0; 0; 0; 0; 0; 0; 0; 0
39771; 0; 0; 0; 0; 0; 0; 0; 0
39776; 0; 0; 0; 0; 0; 0; 0; 0
39780; 0; 0; 0; 0; 0; 0; 0; 0
39790; 0; 0; 0; 0; 0; 0; 0; 0
39797; 0; 0; 0; 0; 0; 0; 0; 0
39799; 0; 0; 0; 0; 0; 0; 0; 0
39800; 0; 0; 0; 0; 0; 0; 0; 0
39820; 0; 0; 0; 0; 0; 0; 0; 0
39821; 0; 0; 0; 0; 0; 0; 0; 0
39823; 0; 0; 0; 0; 0; 0; 0; 0
39833; 0; 0; 0; 0; 0; 0; 0; 0
39834; 0; 0; 0; 0; 0; 0; 0; 0
39849; 0; 0; 0; 0; 0; 0; 0; 0
39876; 0; 0; 0; 0; 0; 0; 0; 0
39882; 0; 0; 0; 0; 0; 0; 0; 0
39889; 0; 0; 0; 0; 0; 0; 0; 0
39924; 0; 0; 0; 0; 0; 0; 0; 0
