Time,CumDrainage,CumEvap,CumGlobalWaterBalance,CumNetRain,CumRunoff,CumTrans,CumWaterBalance,PondedWater,WMenge_1,WMenge_2,WMenge_3,WMenge_4,WMenge_5,WMenge_6,WMenge_7,WMenge_8,WMenge_9,WMenge10,WMenge11,WMenge12,WMenge13,WMenge14,WMenge15,WMenge16,WMenge17,WMenge18,WMenge19,WMenge20,WMenge21,act_evap,dt_int,Exfiltration,global_iter,n_int_timesteps,ProzNFK0_100,ProzNFK0_30,ProzNFK0_Weff,Psi_1,Psi_2,Psi_3,Psi_4,Psi_5,Psi_6,Psi_7,Psi_8,Psi_9,psi_dummy,Psi10,Psi11,Psi12,Psi13,Psi14,Psi15,Psi16,Psi17,Psi18,Psi19,Psi20,Psi21,red_evap,Sink_1,Sink_2,Sink_3,Sink_4,Sink_5,Sink_6,Sink_7,Sink_8,Sink_9,Sink10,Sink11,Sink12,Sink13,Sink14,Sink15,Sink16,Sink17,Sink18,Sink19,Sink20,Sink21,sumof_internaltimesteps,SumPavSoilWater,SumPAvSoilWaterRZ,SumSoilWater,WFlow_1,WFlow_2,WFlow_3,WFlow_4,WFlow_5,WFlow_6,WFlow_7,WFlow_8,WFlow_9,WFlow10,WFlow11,WFlow12,WFlow13,WFlow14,WFlow15,WFlow16,WFlow17,WFlow18,WFlow19,WFlow20,WFlow21,WG_1,WG_2,WG_3,WG_4,WG_5,WG_6,WG_7,WG_8,WG_9,WG0_10,WG0_100,WG0_120,WG0_20,WG0_30,WG0_40,WG0_60,WG0_90,WG10,WG10_30,WG11,WG12,WG13,WG14,WG15,WG16,WG17,WG18,WG19,WG20,WG20_30,WG20_40,WG21,WG30_100,WG30_120,WG30_40,WG30_50,WG30_60,WG40_60,WG60_100,WG60_80,WG60_90,WG80_100,WG90_110,WG90_120,Groundwaterdepth,NetRain,PotEvap
[d],[mm],[mm],[mm],[mm],[mm],[mm],[mm],[mm],[cm],[cm],[cm],[cm],[cm],[cm],[cm],[cm],[cm],[cm],[cm],[cm],[cm],[cm],[cm],[cm],[cm],[cm],[cm],[cm],[cm],[mm/d],[d],[mm],[],[],[%],[%],[%],[cm],[cm],[cm],[cm],[cm],[cm],[cm],[cm],[cm],[],[cm],[cm],[cm],[cm],[cm],[cm],[cm],[cm],[cm],[cm],[cm],[cm],[],[cm.d-1],[cm.d-1],[cm.d-1],[cm.d-1],[cm.d-1],[cm.d-1],[cm.d-1],[cm.d-1],[cm.d-1],[cm.d-1],[cm.d-1],[cm.d-1],[cm.d-1],[cm.d-1],[cm.d-1],[cm.d-1],[cm.d-1],[cm.d-1],[cm.d-1],[cm.d-1],[cm.d-1],[],[mm],[mm],[mm],[cm.d-1],[cm.d-1],[cm.d-1],[cm.d-1],[cm.d-1],[cm.d-1],[cm.d-1],[cm.d-1],[cm.d-1],[cm.d-1],[cm.d-1],[cm.d-1],[cm.d-1],[cm.d-1],[cm.d-1],[cm.d-1],[cm.d-1],[cm.d-1],[cm.d-1],[cm.d-1],[cm.d-1],[cm3.cm-3],[cm3.cm-3],[cm3.cm-3],[cm3.cm-3],[cm3.cm-3],[cm3.cm-3],[cm3.cm-3],[cm3.cm-3],[cm3.cm-3],[cm3/cm3],[cm3/cm3],[cm3/cm3],[cm3/cm3],[cm3/cm3],[cm3/cm3],[cm3/cm3],[cm3/cm3],[cm3.cm-3],[cm3/cm3],[cm3.cm-3],[cm3.cm-3],[cm3.cm-3],[cm3.cm-3],[cm3.cm-3],[cm3.cm-3],[cm3.cm-3],[cm3.cm-3],[cm3.cm-3],[cm3.cm-3],[cm3/cm3],[cm3/cm3],[cm3.cm-3],[cm3/cm3],[cm3/cm3],[cm3/cm3],[cm3/cm3],[cm3/cm3],[cm3/cm3],[cm3/cm3],[cm3/cm3],[cm3/cm3],[cm3/cm3],[cm3/cm3],[cm3/cm3],,[mm],[mm]
45,1.97513E-06,0,-0.00195597,225,0,0,0.00195597,0,3.15531,3.15503,3.15446,3.15332,3.15099,3.14626,3.13667,3.11727,3.07823,3.00047,2.85121,1.49703,1.09729,1.09523,1.09572,1.09622,1.09671,1.09721,1.09771,1.09815,1.09872,0,0.0153208,0,1122,8,120.409,122,120.409,24.4314,24.4495,24.4861,24.5601,24.7106,25.0177,25.6477,26.9508,29.6945,0,35.6969,49.6929,1173.99,4828.46,4869.88,4860,4850,4840,4830,4820.08,4811.3,4811.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,269.732,228.028,421.746,0.5,0.499952,0.499856,0.499667,0.499304,0.498604,0.497204,0.494208,0.487169,0.468915,0.41639,0.238045,0.00197179,4.53818E-06,1.03878E-08,2.42864E-11,1.87377E-11,5.50787E-10,1.22974E-08,1.87346E-07,1.55386E-06,0.315531,0.315503,0.315446,0.315332,0.315099,0.314626,0.313667,0.311727,0.307823,0.315531,0.31248,0.296635,0.315517,0.315494,0.315453,0.315256,0.313862,0.300047,0.315475,0.285121,0.149703,0.109729,0.109523,0.109572,0.109622,0.109671,0.109721,0.109771,0.109815,0.315446,0.315389,0.109815,0.311189,0.290349,0.315332,0.315215,0.315019,0.314863,0.308316,0.312697,0.311072,0.303935,0.292584,0.244957,0,5,0
46,2.10318E-06,0,-0.00198817,230,0,0,0.00198817,0,3.15535,3.15511,3.15462,3.15365,3.15169,3.14781,3.14014,3.12507,3.09539,3.036,2.90971,1.86312,1.10587,1.09525,1.09572,1.09622,1.09671,1.09721,1.09771,1.09815,1.09872,0,0.0153208,0,1148,8,120.762,122.005,120.762,24.4291,24.4446,24.476,24.5389,24.6651,24.9169,25.4188,26.4225,28.4675,0,32.8592,43.7672,428.971,4660.69,4869.48,4860,4850,4840,4830,4820.09,4811.33,4811.33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,274.732,228.696,426.746,0.5,0.499964,0.499888,0.49973,0.499403,0.4987,0.497153,0.493684,0.485886,0.468719,0.433184,0.37468,0.00859614,2.00289E-05,4.54139E-08,1.0426E-10,2.05495E-11,5.85971E-10,1.28047E-08,1.91008E-07,1.55384E-06,0.315535,0.315511,0.315462,0.315365,0.315169,0.314781,0.314014,0.312507,0.309539,0.315535,0.313148,0.300731,0.315523,0.315503,0.315468,0.315304,0.314209,0.3036,0.315487,0.290971,0.186312,0.110587,0.109525,0.109572,0.109622,0.109671,0.109721,0.109771,0.109815,0.315462,0.315413,0.109815,0.312139,0.295806,0.315365,0.315267,0.315105,0.314975,0.309915,0.31326,0.31202,0.30657,0.297286,0.260294,0,5,0
47,2.23638E-06,0,-0.00203328,235,0,0,0.00203328,0,3.15538,3.15518,3.15477,3.15397,3.15237,3.14921,3.14293,3.13034,3.10448,3.04882,2.91651,2.28972,1.13975,1.09534,1.09572,1.09622,1.09671,1.09721,1.09771,1.09815,1.09872,0,0.0153208,0,1173,8,120.934,122.009,120.934,24.4269,24.44,24.4662,24.5182,24.6214,24.8262,25.2356,26.0686,27.8313,0,31.8754,43.1173,160.912,4063.54,4867.68,4859.99,4850,4840,4830,4820.09,4811.36,4811.36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,279.732,229.022,431.747,0.5,0.499966,0.499894,0.499742,0.499421,0.498745,0.49735,0.494561,0.489285,0.480199,0.467379,0.46058,0.0339723,8.92097E-05,2.01498E-07,4.57625E-10,2.30827E-11,6.22513E-10,1.33201E-08,1.9465E-07,1.55382E-06,0.315538,0.315518,0.315477,0.315397,0.315237,0.314921,0.314293,0.313034,0.310448,0.315538,0.313475,0.304614,0.315528,0.315511,0.315483,0.315348,0.314429,0.304882,0.315498,0.291651,0.228972,0.113975,0.109534,0.109572,0.109622,0.109671,0.109721,0.109771,0.109815,0.315477,0.315437,0.109815,0.312602,0.300982,0.315397,0.315317,0.315185,0.315079,0.310664,0.313664,0.312592,0.307665,0.298267,0.275169,0,5,0
48,2.37481E-06,0,-0.00208413,240,0,0,0.00208413,0,3.15542,3.15525,3.15491,3.15423,3.15288,3.15017,3.14467,3.13332,3.10951,3.05819,2.94216,2.64045,1.2419,1.09572,1.09572,1.09622,1.09671,1.09721,1.09771,1.09815,1.09872,0,0.0153208,0,1196,8,121.045,122.013,121.045,24.4249,24.4358,24.4576,24.5011,24.588,24.7634,25.1219,25.87,27.4827,0,31.1692,40.7363,77.3156,2750.75,4859.92,4859.98,4850,4840,4830,4820.1,4811.38,4811.38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,284.732,229.233,436.747,0.5,0.499969,0.499904,0.499771,0.499506,0.498988,0.49802,0.496283,0.493303,0.488269,0.4789,0.45326,0.102535,0.000385843,8.84142E-07,2.01642E-09,2.8469E-11,6.60433E-10,1.38436E-08,1.9827E-07,1.5538E-06,0.315542,0.315525,0.315491,0.315423,0.315288,0.315017,0.314467,0.313332,0.310951,0.315542,0.313686,0.307926,0.315533,0.315519,0.315495,0.315381,0.31456,0.305819,0.315508,0.294216,0.264045,0.12419,0.109572,0.109572,0.109622,0.109671,0.109721,0.109771,0.109815,0.315491,0.315457,0.109815,0.3129,0.305396,0.315423,0.315356,0.315243,0.315153,0.311142,0.3139,0.312917,0.308385,0.300018,0.288027,0,5,0
49,2.51856E-06,0,-0.00213568,245,0,0,0.00213568,0,3.15544,3.1553,3.15501,3.15443,3.15326,3.15089,3.14606,3.13624,3.11625,3.07575,2.99433,2.83688,1.46157,1.09737,1.09572,1.09622,1.09671,1.09721,1.09771,1.09815,1.09872,0,0.0153208,0,1219,8,121.204,122.016,121.204,24.4233,24.4325,24.451,24.4884,24.5638,24.7172,25.0309,25.6767,27.0201,0,29.8739,36.2039,51.2414,1309.84,4826.8,4859.9,4850,4840,4830,4820.1,4811.41,4811.41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,289.732,229.534,441.747,0.5,0.499975,0.499923,0.499821,0.499623,0.499249,0.498536,0.497143,0.494231,0.48749,0.46993,0.417752,0.221321,0.00165428,3.81972E-06,8.77207E-09,4.59398E-11,6.99769E-10,1.43751E-08,2.0187E-07,1.55378E-06,0.315544,0.31553,0.315501,0.315443,0.315326,0.315089,0.314606,0.313624,0.311625,0.315544,0.313986,0.310249,0.315537,0.315525,0.315504,0.315405,0.314699,0.307575,0.315515,0.299433,0.283688,0.146157,0.109737,0.109572,0.109622,0.109671,0.109721,0.109771,0.109815,0.315501,0.315472,0.109815,0.313327,0.30849,0.315443,0.315384,0.315286,0.315207,0.311858,0.314115,0.313285,0.3096,0.303504,0.296899,0,5,0
50,2.66771E-06,0,-0.00217856,250,0,0,0.00217856,0,3.15546,3.15534,3.15509,3.15459,3.15359,3.15159,3.1476,3.13971,3.12418,3.09366,3.03303,2.90668,1.81366,1.10458,1.09574,1.09622,1.09671,1.09721,1.09771,1.09814,1.09872,0,0.0153208,0,1244,8,121.374,122.019,121.374,24.422,24.4299,24.4458,24.4779,24.5423,24.6716,24.9303,25.447,26.4823,0,28.5899,33.09,44.059,486.033,4685.51,4859.56,4850,4840,4830.01,4820.1,4811.44,4811.44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,294.732,229.856,446.747,0.5,0.499981,0.499941,0.49986,0.499697,0.499364,0.498659,0.497115,0.493638,0.485712,0.467808,0.429107,0.359311,0.00721788,1.67917E-05,3.82498E-08,1.15545E-10,7.40631E-10,1.49145E-08,2.05449E-07,1.55376E-06,0.315546,0.315534,0.315509,0.315459,0.315359,0.315159,0.31476,0.313971,0.312418,0.315546,0.314308,0.311421,0.31554,0.31553,0.315512,0.315428,0.314857,0.309366,0.315521,0.303303,0.290668,0.181366,0.110458,0.109574,0.109622,0.109671,0.109721,0.109771,0.109814,0.315509,0.315484,0.109814,0.313785,0.310052,0.315459,0.315409,0.315326,0.315259,0.312629,0.314366,0.313717,0.310892,0.306335,0.301113,0,5,0
51,2.82232E-06,0,-0.00222442,255,0,0,0.00222442,0,3.15548,3.15537,3.15516,3.15475,3.15392,3.15228,3.14904,3.14264,3.12984,3.10369,3.04779,2.91565,2.23948,1.13363,1.09582,1.09622,1.09671,1.09721,1.09771,1.09814,1.09872,0,0.0153208,0,1269,8,121.487,122.021,121.487,24.421,24.4277,24.4411,24.4679,24.5212,24.627,24.8367,25.2548,26.1025,0,27.8865,31.9542,43.1997,179.355,4164.22,4858.06,4850,4840,4830.01,4820.11,4811.46,4811.46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,299.733,230.069,451.747,0.5,0.499983,0.499948,0.499874,0.499719,0.499392,0.498703,0.497263,0.494338,0.488682,0.478655,0.463904,0.454943,0.029127,7.4856E-05,1.69477E-07,4.15717E-10,7.83438E-10,1.54616E-08,2.09008E-07,1.55374E-06,0.315548,0.315537,0.315516,0.315475,0.315392,0.315228,0.314904,0.314264,0.312984,0.315548,0.314522,0.311797,0.315542,0.315534,0.315519,0.315449,0.314983,0.310369,0.315527,0.304779,0.291565,0.223948,0.113363,0.109582,0.109622,0.109671,0.109721,0.109771,0.109814,0.315516,0.315496,0.109814,0.314088,0.310551,0.315475,0.315433,0.315365,0.31531,0.31313,0.314584,0.314051,0.311676,0.307574,0.302237,0,5,0
52,2.98249E-06,0,-0.00227731,260,0,0,0.00227731,0,3.15549,3.1554,3.15523,3.15488,3.1542,3.15282,3.15007,3.14448,3.13298,3.10885,3.05659,2.93687,2.60583,1.2247,1.09614,1.09622,1.09671,1.09721,1.09771,1.09814,1.09872,0,0.0153208,0,1292,8,121.551,122.023,121.551,24.42,24.4256,24.4368,24.4591,24.5034,24.5921,24.7704,25.1343,25.8925,0,27.5288,31.2896,41.2185,83.0508,2930.91,4851.54,4849.98,4840,4830.01,4820.11,4811.49,4811.49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,304.733,230.192,456.747,0.5,0.499985,0.499952,0.499885,0.499748,0.499472,0.498931,0.49791,0.49607,0.492922,0.487763,0.478965,0.457744,0.0913934,0.00032488,7.45223E-07,1.73442E-09,8.30008E-10,1.60164E-08,2.12546E-07,1.55372E-06,0.315549,0.31554,0.315523,0.315488,0.31542,0.315282,0.315007,0.314448,0.313298,0.315549,0.314644,0.312149,0.315545,0.315538,0.315525,0.315467,0.315062,0.310885,0.315532,0.305659,0.293687,0.260583,0.12247,0.109614,0.109622,0.109671,0.109721,0.109771,0.109814,0.315523,0.315506,0.109814,0.314261,0.311019,0.315488,0.315454,0.315397,0.315351,0.313409,0.314727,0.314251,0.312091,0.308272,0.30341,0,5,0
53,3.14828E-06,0,-0.00232712,265,0,0,0.00232712,0,3.15551,3.15543,3.15529,3.15499,3.1544,3.15321,3.15079,3.14587,3.13582,3.11528,3.07331,2.98799,2.82078,1.42833,1.09753,1.09622,1.09671,1.09721,1.09771,1.09814,1.09872,0,0.0153208,0,1315,8,121.616,122.025,121.616,24.4191,24.4239,24.4333,24.4522,24.4902,24.5671,24.7233,25.0433,25.7041,0,27.0869,30.052,36.7336,53.0316,1454.83,4823.75,4849.92,4840,4830.01,4820.12,4811.52,4811.52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,309.733,230.314,461.747,0.5,0.499987,0.49996,0.499906,0.499799,0.499594,0.499207,0.49848,0.497087,0.494249,0.487818,0.471094,0.419972,0.205025,0.00138996,3.21918E-06,7.44816E-09,8.88182E-10,1.65787E-08,2.16064E-07,1.5537E-06,0.315551,0.315543,0.315529,0.315499,0.31544,0.315321,0.315079,0.314587,0.313582,0.315551,0.314766,0.312816,0.315547,0.315541,0.31553,0.31548,0.315126,0.311528,0.315536,0.307331,0.298799,0.282078,0.142833,0.109753,0.109622,0.109671,0.109721,0.109771,0.109814,0.315529,0.315514,0.109814,0.314434,0.311907,0.315499,0.31547,0.31542,0.315381,0.313694,0.314833,0.314416,0.312555,0.309429,0.305886,0,5,0
54,3.31976E-06,0,-0.00236878,270,0,0,0.00236878,0,3.15552,3.15545,3.15533,3.15507,3.15457,3.15354,3.15149,3.1474,3.13928,3.12327,3.09182,3.02974,2.90279,1.76567,1.10357,1.09623,1.09671,1.09721,1.09771,1.09814,1.09872,0,0.0153208,0,1340,8,121.691,122.026,121.691,24.4185,24.4225,24.4306,24.4468,24.4796,24.5455,24.6779,24.9436,25.4756,0,26.5438,28.7198,33.3478,44.4365,550.248,4704.85,4849.63,4840,4830.01,4820.12,4811.54,4811.54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,314.733,230.457,466.747,0.5,0.49999,0.499969,0.499927,0.499843,0.499678,0.499343,0.498642,0.497112,0.493654,0.485661,0.467148,0.425405,0.3434,0.00606115,1.4098E-05,3.2297E-08,9.91841E-10,1.71486E-08,2.19563E-07,1.55368E-06,0.315552,0.315545,0.315533,0.315507,0.315457,0.315354,0.315149,0.31474,0.313928,0.315552,0.314909,0.313437,0.315548,0.315543,0.315534,0.315491,0.315196,0.312327,0.315539,0.309182,0.302974,0.290279,0.176567,0.110357,0.109623,0.109671,0.109721,0.109771,0.109814,0.315533,0.31552,0.109814,0.314638,0.312735,0.315507,0.315482,0.315439,0.315406,0.314036,0.314945,0.314606,0.313127,0.310755,0.308161,0,5,0
55,3.49702E-06,0,-0.00240313,275,0,0,0.00240313,0,3.15552,3.15547,3.15536,3.15515,3.15472,3.15387,3.15219,3.14887,3.14232,3.12928,3.10284,3.04679,2.91515,2.18851,1.12841,1.0963,1.09672,1.09721,1.09771,1.09814,1.09872,0,0.0153208,0,1366,8,121.754,122.027,121.754,24.4179,24.4214,24.4282,24.442,24.4695,24.5242,24.6328,24.8479,25.2758,0,26.1397,27.9456,32.0303,43.2467,200.526,4252.41,4848.37,4840,4830.01,4820.12,4811.57,4811.57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,319.733,230.575,471.747,0.5,0.499992,0.499974,0.499938,0.499863,0.499707,0.499378,0.49868,0.497208,0.494171,0.488159,0.477146,0.460095,0.447733,0.0248995,6.28537E-05,1.42726E-07,1.29146E-09,1.77262E-08,2.23041E-07,1.55366E-06,0.315552,0.315547,0.315536,0.315515,0.315472,0.315387,0.315219,0.314887,0.314232,0.315552,0.315028,0.31377,0.31555,0.315545,0.315538,0.315502,0.315261,0.312928,0.315542,0.310284,0.304679,0.291515,0.218851,0.112841,0.10963,0.109672,0.109721,0.109771,0.109814,0.315536,0.315526,0.109814,0.314806,0.313178,0.315515,0.315494,0.315458,0.31543,0.314317,0.315053,0.314779,0.31358,0.311606,0.309297,0,5,0
56,3.68015E-06,0,-0.00245844,280,0,0,0.00245844,0,3.15553,3.15549,3.1554,3.15522,3.15486,3.15416,3.15276,3.14995,3.14428,3.13265,3.10822,3.05516,2.93219,2.56908,1.20924,1.09657,1.09672,1.09721,1.09771,1.09814,1.09872,0,0.0153208,0,1389,8,121.794,122.028,121.794,24.4174,24.4203,24.4261,24.4376,24.4604,24.5057,24.5962,24.7777,25.147,0,25.915,27.572,31.3967,41.6495,89.6018,3105.14,4842.89,4839.98,4830.01,4820.13,4811.6,4811.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,324.733,230.651,476.747,0.5,0.499992,0.499976,0.499943,0.499873,0.499732,0.499445,0.498879,0.497798,0.495831,0.492465,0.487082,0.47871,0.46168,0.0811037,0.000273732,6.28599E-07,2.45349E-09,1.83131E-08,2.265E-07,1.55364E-06,0.315553,0.315549,0.31554,0.315522,0.315486,0.315416,0.315276,0.314995,0.314428,0.315553,0.315103,0.313947,0.315551,0.315547,0.315541,0.315511,0.315307,0.313265,0.315544,0.310822,0.305516,0.293219,0.256908,0.120924,0.109657,0.109672,0.109721,0.109771,0.109814,0.31554,0.315531,0.109814,0.314913,0.313414,0.315522,0.315504,0.315475,0.315451,0.314491,0.315136,0.3149,0.313847,0.312043,0.309868,0,5,0
57,3.86931E-06,0,-0.00250684,285,0,0,0.00250684,0,3.15554,3.1555,3.15543,3.15528,3.15498,3.15437,3.15316,3.1507,3.14569,3.13543,3.11434,3.07092,2.98153,2.80286,1.39731,1.09774,1.09672,1.09721,1.09771,1.09814,1.09872,0,0.0153208,0,1412,8,121.824,122.029,121.824,24.417,24.4194,24.4243,24.4339,24.4532,24.492,24.5702,24.7292,25.0552,0,25.7303,27.1509,30.2266,37.2796,55.0878,1608.05,4819.55,4839.93,4830.01,4820.13,4811.62,4811.62,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,329.733,230.708,481.747,0.5,0.499993,0.499979,0.499951,0.499895,0.499783,0.49957,0.499167,0.498419,0.497014,0.494235,0.488115,0.472352,0.423013,0.189241,0.00116965,2.71653E-06,7.33802E-09,1.89157E-08,2.29939E-07,1.55362E-06,0.315554,0.31555,0.315543,0.315528,0.315498,0.315437,0.315316,0.31507,0.314569,0.315554,0.315161,0.314178,0.315552,0.315549,0.315543,0.315518,0.31534,0.313543,0.315546,0.311434,0.307092,0.298153,0.280286,0.139731,0.109774,0.109672,0.109721,0.109771,0.109814,0.315543,0.315535,0.109814,0.314994,0.313721,0.315528,0.315513,0.315487,0.315467,0.314624,0.315193,0.314985,0.314056,0.312488,0.31069,0,5,0
58,4.06494E-06,0,-0.00254724,290,0,0,0.00254724,0,3.15554,3.15551,3.15545,3.15532,3.15506,3.15454,3.1535,3.1514,3.1472,3.13885,3.12234,3.08989,3.02607,2.8979,1.71938,1.10282,1.09673,1.09721,1.09771,1.09813,1.09872,0,0.0153208,0,1437,8,121.857,122.03,121.857,24.4167,24.4187,24.4228,24.4311,24.4477,24.4811,24.5484,24.684,24.9566,0,25.5042,26.6069,28.8575,33.6356,44.9142,622.027,4719.51,4839.69,4830.01,4820.14,4811.65,4811.65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,334.733,230.771,486.747,0.5,0.499995,0.499984,0.499961,0.499917,0.499831,0.499663,0.499325,0.498627,0.497116,0.493695,0.485701,0.466739,0.422192,0.327154,0.00509259,1.18546E-05,2.83653E-08,1.95627E-08,2.33358E-07,1.5536E-06,0.315554,0.315551,0.315545,0.315532,0.315506,0.315454,0.31535,0.31514,0.31472,0.315554,0.315224,0.314455,0.315553,0.31555,0.315546,0.315524,0.315372,0.313885,0.315548,0.312234,0.308989,0.302607,0.28979,0.171938,0.110282,0.109673,0.109721,0.109771,0.109813,0.315545,0.315538,0.109813,0.315084,0.31409,0.315532,0.315519,0.315497,0.31548,0.314774,0.315245,0.31507,0.314302,0.313059,0.311702,0,5,0
59,4.26875E-06,0,-0.00258157,295,0,0,0.00258157,0,3.15555,3.15552,3.15547,3.15536,3.15514,3.1547,3.15383,3.15211,3.14871,3.142,3.12871,3.10191,3.04558,2.91469,2.13744,1.12401,1.09678,1.09721,1.09771,1.09813,1.09872,0,0.0153208,0,1463,8,121.889,122.03,121.889,24.4164,24.4181,24.4216,24.4287,24.4428,24.4709,24.527,24.6382,24.8587,0,25.2967,26.1779,28.0103,32.1222,43.2909,224.623,4328.65,4838.64,4830.01,4820.14,4811.68,4811.68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,339.733,230.831,491.747,0.5,0.499996,0.499987,0.499968,0.499931,0.499855,0.499697,0.499364,0.498656,0.497151,0.493997,0.487623,0.475599,0.456091,0.439303,0.0212404,5.28176E-05,1.2144E-07,2.03809E-08,2.36759E-07,1.55358E-06,0.315555,0.315552,0.315547,0.315536,0.315514,0.31547,0.315383,0.315211,0.314871,0.315555,0.315284,0.314658,0.315553,0.315551,0.315547,0.315529,0.315404,0.3142,0.315549,0.312871,0.310191,0.304558,0.291469,0.213744,0.112401,0.109678,0.109721,0.109771,0.109813,0.315547,0.315541,0.109813,0.315169,0.314361,0.315536,0.315525,0.315506,0.315492,0.314916,0.315297,0.315155,0.314535,0.313535,0.312421,0,5,0
60,4.48809E-06,0,-0.00263938,300,0,0,0.00263938,0,3.15555,3.15553,3.15548,3.15539,3.15521,3.15485,3.15413,3.1527,3.14984,3.14409,3.13231,3.10762,3.05386,2.92807,2.53039,1.19547,1.09701,1.09721,1.09771,1.09813,1.09872,0,0.0153208,0,1486,8,121.912,122.031,121.912,24.4161,24.4176,24.4206,24.4265,24.4382,24.4616,24.5079,24.6002,24.7849,0,25.1597,25.9373,27.6137,31.4942,42.031,97.0667,3271.12,4834.02,4829.99,4820.14,4811.7,4811.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,344.733,230.875,496.747,0.5,0.499996,0.499988,0.499971,0.499937,0.499866,0.49972,0.499424,0.498835,0.497698,0.495609,0.492006,0.4863,0.478019,0.46464,0.0716941,0.000230901,5.31924E-07,2.19345E-08,2.40143E-07,1.55356E-06,0.315555,0.315553,0.315548,0.315539,0.315521,0.315485,0.315413,0.31527,0.314984,0.315555,0.315328,0.314772,0.315554,0.315552,0.315549,0.315533,0.31543,0.314409,0.315551,0.313231,0.310762,0.305386,0.292807,0.253039,0.119547,0.109701,0.109721,0.109771,0.109813,0.315548,0.315544,0.109813,0.315231,0.314513,0.315539,0.31553,0.315515,0.315503,0.315019,0.315341,0.315222,0.314697,0.31382,0.312801,0,5,0
61,4.75459E-06,0,-0.00268678,305,0,0,0.00268678,0,3.15555,3.15554,3.1555,3.15542,3.15527,3.15496,3.15435,3.15311,3.15061,3.14552,3.13505,3.11345,3.0686,2.97499,2.78305,1.36853,1.098,1.09722,1.09771,1.09813,1.09872,0,0.0153208,0,1509,8,121.929,122.031,121.929,24.4159,24.4172,24.4196,24.4246,24.4344,24.4541,24.4936,24.5732,24.7349,0,25.0666,25.7553,27.2122,30.3969,37.8373,57.4415,1768.09,4814.38,4829.95,4820.15,4811.73,4811.73,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,349.733,230.906,501.747,0.5,0.499997,0.49999,0.499975,0.499946,0.499887,0.499772,0.49955,0.499132,0.498361,0.496936,0.494198,0.488368,0.473628,0.426708,0.174043,0.000986129,2.29731E-06,2.665E-08,2.43514E-07,1.55354E-06,0.315555,0.315554,0.31555,0.315542,0.315527,0.315496,0.315435,0.315311,0.315061,0.315555,0.315358,0.314869,0.315555,0.315553,0.31555,0.315537,0.315448,0.314552,0.315552,0.313505,0.311345,0.30686,0.297499,0.278305,0.136853,0.1098,0.109722,0.109771,0.109813,0.31555,0.315546,0.109813,0.315275,0.314642,0.315542,0.315534,0.315522,0.315511,0.31509,0.315373,0.315269,0.314806,0.314028,0.313134,0,5,0
