Time,CumDrainage,CumEvap,CumGlobalWaterBalance,CumNetRain,CumRunoff,CumTrans,CumWaterBalance,PondedWater,WMenge_1,WMenge_2,WMenge_3,WMenge_4,WMenge_5,WMenge_6,WMenge_7,WMenge_8,WMenge_9,WMenge10,WMenge11,WMenge12,WMenge13,WMenge14,WMenge15,WMenge16,WMenge17,WMenge18,WMenge19,WMenge20,WMenge21,act_evap,dt_int,Exfiltration,global_iter,n_int_timesteps,ProzNFK0_100,ProzNFK0_30,ProzNFK0_Weff,Psi_1,Psi_2,Psi_3,Psi_4,Psi_5,Psi_6,Psi_7,Psi_8,Psi_9,psi_dummy,Psi10,Psi11,Psi12,Psi13,Psi14,Psi15,Psi16,Psi17,Psi18,Psi19,Psi20,Psi21,red_evap,Sink_1,Sink_2,Sink_3,Sink_4,Sink_5,Sink_6,Sink_7,Sink_8,Sink_9,Sink10,Sink11,Sink12,Sink13,Sink14,Sink15,Sink16,Sink17,Sink18,Sink19,Sink20,Sink21,sumof_internaltimesteps,SumPavSoilWater,SumPAvSoilWaterRZ,SumSoilWater,WFlow_1,WFlow_2,WFlow_3,WFlow_4,WFlow_5,WFlow_6,WFlow_7,WFlow_8,WFlow_9,WFlow10,WFlow11,WFlow12,WFlow13,WFlow14,WFlow15,WFlow16,WFlow17,WFlow18,WFlow19,WFlow20,WFlow21,WG_1,WG_2,WG_3,WG_4,WG_5,WG_6,WG_7,WG_8,WG_9,WG0_10,WG0_100,WG0_120,WG0_20,WG0_30,WG0_40,WG0_60,WG0_90,WG10,WG10_30,WG11,WG12,WG13,WG14,WG15,WG16,WG17,WG18,WG19,WG20,WG20_30,WG20_40,WG21,WG30_100,WG30_120,WG30_40,WG30_50,WG30_60,WG40_60,WG60_100,WG60_80,WG60_90,WG80_100,WG90_110,WG90_120,Groundwaterdepth,NetRain,PotEvap
[d],[mm],[mm],[mm],[mm],[mm],[mm],[mm],[mm],[cm],[cm],[cm],[cm],[cm],[cm],[cm],[cm],[cm],[cm],[cm],[cm],[cm],[cm],[cm],[cm],[cm],[cm],[cm],[cm],[cm],[mm/d],[d],[mm],[],[],[%],[%],[%],[cm],[cm],[cm],[cm],[cm],[cm],[cm],[cm],[cm],[],[cm],[cm],[cm],[cm],[cm],[cm],[cm],[cm],[cm],[cm],[cm],[cm],[],[cm.d-1],[cm.d-1],[cm.d-1],[cm.d-1],[cm.d-1],[cm.d-1],[cm.d-1],[cm.d-1],[cm.d-1],[cm.d-1],[cm.d-1],[cm.d-1],[cm.d-1],[cm.d-1],[cm.d-1],[cm.d-1],[cm.d-1],[cm.d-1],[cm.d-1],[cm.d-1],[cm.d-1],[],[mm],[mm],[mm],[cm.d-1],[cm.d-1],[cm.d-1],[cm.d-1],[cm.d-1],[cm.d-1],[cm.d-1],[cm.d-1],[cm.d-1],[cm.d-1],[cm.d-1],[cm.d-1],[cm.d-1],[cm.d-1],[cm.d-1],[cm.d-1],[cm.d-1],[cm.d-1],[cm.d-1],[cm.d-1],[cm.d-1],[cm3.cm-3],[cm3.cm-3],[cm3.cm-3],[cm3.cm-3],[cm3.cm-3],[cm3.cm-3],[cm3.cm-3],[cm3.cm-3],[cm3.cm-3],[cm3/cm3],[cm3/cm3],[cm3/cm3],[cm3/cm3],[cm3/cm3],[cm3/cm3],[cm3/cm3],[cm3/cm3],[cm3.cm-3],[cm3/cm3],[cm3.cm-3],[cm3.cm-3],[cm3.cm-3],[cm3.cm-3],[cm3.cm-3],[cm3.cm-3],[cm3.cm-3],[cm3.cm-3],[cm3.cm-3],[cm3.cm-3],[cm3/cm3],[cm3/cm3],[cm3.cm-3],[cm3/cm3],[cm3/cm3],[cm3/cm3],[cm3/cm3],[cm3/cm3],[cm3/cm3],[cm3/cm3],[cm3/cm3],[cm3/cm3],[cm3/cm3],[cm3/cm3],[cm3/cm3],,[mm],[mm]
45,8.28237E-09,0,9.07469E-13,225,0,0,-9.07465E-13,0,3.18929,3.22729,3.30558,3.3499,3.3629,3.37966,3.38767,3.36697,3.31713,3.18949,2.97295,2.60783,1.38103,0.791177,0.789128,0.789557,0.789987,0.790419,0.790851,0.791278,0.791278,0,0.02,229.132,4508,50,112.648,126.53,112.648,22.2994,20.035,15.7244,62.2203,60.2733,57.8125,18.3111,20.8796,27.6313,0,49.6175,23.8958,45.6258,580.698,4812.48,4859.98,4850,4840,4830,4820,4810.15,4810.15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,268.813,205.895,439.88,0.5,0.499908,0.499722,0.499363,0.498865,0.498248,0.497496,0.4964,0.493969,0.488354,0.474094,0.424574,0.281587,0.00203158,8.30271E-07,3.46596E-10,1.01381E-12,1.38447E-12,6.05627E-11,4.49273E-09,1.68805E-07,0.318929,0.322729,0.330558,0.33499,0.33629,0.337966,0.338767,0.336697,0.331713,0.318929,0.330759,0.322139,0.320829,0.324072,0.326802,0.330244,0.332071,0.318949,0.326644,0.297295,0.260783,0.138103,0.0791177,0.0789128,0.0789557,0.0789987,0.0790419,0.0790851,0.0791278,0.330558,0.332774,0.0791278,0.333625,0.321495,0.33499,0.33564,0.336415,0.337128,0.331532,0.337732,0.335726,0.325331,0.308122,0.292343,0,5,0
46,8.91867E-09,0,1.08408E-12,230,0,0,-1.08408E-12,0,3.18936,3.22745,3.30588,3.35032,3.36342,3.38028,3.38857,3.36893,3.32158,3.20047,3.00913,2.71181,1.71012,0.801561,0.789133,0.789557,0.789987,0.790419,0.790851,0.791278,0.791278,0,0.02,229.196,4608,50,112.76,126.539,112.76,22.2947,20.026,15.7087,62.1576,60.1972,57.7221,18.2024,20.6304,26.9926,0,47.4063,22.3399,38.0698,255.64,4580.57,4859.87,4850,4840,4830,4820,4810.16,4810.16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,273.813,206.099,444.88,0.5,0.499923,0.499768,0.499469,0.499053,0.498541,0.497919,0.49702,0.495056,0.490604,0.479629,0.443447,0.339476,0.0103879,4.57872E-06,1.89124E-09,1.65216E-12,1.42676E-12,6.36299E-11,4.60375E-09,1.68805E-07,0.318936,0.322745,0.330588,0.335032,0.336342,0.338028,0.338857,0.336893,0.332158,0.318936,0.330963,0.323477,0.320841,0.32409,0.326825,0.330278,0.332176,0.320047,0.326667,0.300913,0.271181,0.171012,0.0801561,0.0789133,0.0789557,0.0789987,0.0790419,0.0790851,0.0791278,0.330588,0.33281,0.0791278,0.333908,0.323272,0.335032,0.335687,0.336467,0.337185,0.331989,0.337875,0.33597,0.326103,0.31048,0.29738,0,5,0
47,9.58636E-09,0,1.24442E-12,235,0,0,-1.24442E-12,0,3.18943,3.22757,3.30613,3.35066,3.36383,3.38078,3.38929,3.37048,3.32506,3.20899,3.03743,2.79873,2.03835,0.842146,0.789156,0.789557,0.789987,0.790419,0.790851,0.791278,0.791278,0,0.02,229.25,4708,50,112.847,126.547,112.847,22.2908,20.0186,15.696,62.1066,60.1358,57.6496,18.1162,20.4353,26.4992,0,45.7364,21.1781,32.6898,128.415,3798.91,4859.34,4850,4840,4830,4820,4810.16,4810.16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,278.813,206.258,449.88,0.5,0.499937,0.499809,0.499565,0.499227,0.498813,0.498314,0.497599,0.496055,0.49258,0.484059,0.455763,0.368839,0.0406079,2.28557E-05,9.91026E-09,5.07157E-12,1.47119E-12,6.67693E-11,4.71461E-09,1.68805E-07,0.318943,0.322757,0.330613,0.335066,0.336383,0.338078,0.338929,0.337048,0.332506,0.318943,0.331122,0.32457,0.32085,0.324104,0.326845,0.330307,0.332258,0.320899,0.326685,0.303743,0.279873,0.203835,0.0842146,0.0789156,0.0789557,0.0789987,0.0790419,0.0790851,0.0791278,0.330613,0.332839,0.0791278,0.33413,0.324725,0.335066,0.335724,0.336509,0.33723,0.332345,0.337988,0.336161,0.326702,0.312321,0.301505,0,5,0
48,1.02862E-08,0,1.62359E-12,240,0,0,-1.62359E-12,0,3.18948,3.22768,3.30632,3.35093,3.36416,3.38118,3.38986,3.37172,3.32788,3.21599,3.06129,2.87474,2.31324,0.954299,0.789264,0.789557,0.789987,0.790419,0.790851,0.791278,0.791278,0,0.02,229.293,4808,50,112.918,126.553,112.918,22.2877,20.0127,15.6857,62.0658,60.0867,57.5917,18.0473,20.2789,26.1022,0,44.3949,20.2336,28.5629,76.7183,2365.35,4856.82,4850,4840,4830,4820,4810.16,4810.16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,283.813,206.388,454.88,0.5,0.499949,0.499846,0.49965,0.499379,0.499048,0.498649,0.498077,0.496835,0.494016,0.487019,0.46316,0.387151,0.112262,0.000108161,4.81863E-08,2.20945E-11,1.52504E-12,6.99818E-11,4.82531E-09,1.68804E-07,0.318948,0.322768,0.330632,0.335093,0.336416,0.338118,0.338986,0.337172,0.332788,0.318948,0.331252,0.32551,0.320858,0.324116,0.32686,0.330329,0.332324,0.321599,0.3267,0.306129,0.287474,0.231324,0.0954299,0.0789264,0.0789557,0.0789987,0.0790419,0.0790851,0.0791278,0.330632,0.332863,0.0791278,0.33431,0.325975,0.335093,0.335754,0.336542,0.337267,0.332636,0.338079,0.336315,0.327193,0.313864,0.305067,0,5,0
49,1.10188E-08,0,1.49812E-12,245,0,0,-1.49812E-12,0,3.18952,3.22776,3.30648,3.35115,3.36443,3.3815,3.39033,3.37275,3.33024,3.22189,3.08133,2.93684,2.50645,1.16751,0.78983,0.789557,0.789987,0.790419,0.790851,0.791278,0.791278,0,0.02,229.328,4908,50,112.977,126.558,112.977,22.2852,20.0079,15.6774,62.0327,60.0469,57.5444,17.9907,20.1491,25.7711,0,43.2836,19.464,25.5327,54.452,1100.54,4843.65,4849.99,4840,4830,4820,4810.17,4810.17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,288.813,206.497,459.88,0.5,0.499959,0.499876,0.499718,0.499499,0.49923,0.498904,0.498433,0.4974,0.495033,0.489131,0.46909,0.406989,0.213773,0.000565852,2.3986E-07,1.05237E-10,1.6101E-12,7.32667E-11,4.93587E-09,1.68804E-07,0.318952,0.322776,0.330648,0.335115,0.336443,0.33815,0.339033,0.337275,0.333024,0.318952,0.331361,0.326285,0.320864,0.324125,0.326873,0.330347,0.33238,0.322189,0.326712,0.308133,0.293684,0.250645,0.116751,0.078983,0.0789557,0.0789987,0.0790419,0.0790851,0.0791278,0.330648,0.332881,0.0791278,0.334461,0.327005,0.335115,0.335779,0.336569,0.337297,0.33288,0.338154,0.336444,0.327607,0.315161,0.308002,0,5,0
50,1.17851E-08,0,1.52119E-12,250,0,0,-1.52119E-12,0,3.18955,3.22783,3.30661,3.35133,3.36465,3.38177,3.39072,3.37361,3.3322,3.22669,3.097,2.98299,2.63654,1.46354,0.792992,0.789558,0.789987,0.790419,0.790851,0.791277,0.791277,0,0.02,229.356,5008,50,113.026,126.562,113.026,22.2831,20.004,15.6706,62.0056,60.0141,57.5054,17.9438,20.0418,25.4995,0,42.3937,18.8767,23.456,43.4029,465.23,4770.88,4849.96,4840,4830,4820,4810.17,4810.17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,293.813,206.586,464.88,0.5,0.499966,0.499899,0.499769,0.499589,0.499368,0.499099,0.498709,0.497852,0.4959,0.491102,0.47543,0.42928,0.299194,0.00316416,1.3106E-06,5.45809E-10,1.84699E-12,7.66226E-11,5.04627E-09,1.68804E-07,0.318955,0.322783,0.330661,0.335133,0.336465,0.338177,0.339072,0.337361,0.33322,0.318955,0.33145,0.326875,0.320869,0.324133,0.326883,0.330362,0.332425,0.322669,0.326722,0.3097,0.298299,0.263654,0.146354,0.0792992,0.0789558,0.0789987,0.0790419,0.0790851,0.0791277,0.330661,0.332897,0.0791277,0.334585,0.327788,0.335133,0.335799,0.336592,0.337321,0.33308,0.338217,0.336551,0.327944,0.316184,0.310223,0,5,0
51,1.25856E-08,0,1.36673E-12,255,0,0,-1.36673E-12,0,3.18958,3.22788,3.30672,3.35147,3.36483,3.38199,3.39104,3.37429,3.33373,3.23039,3.1087,3.01707,2.7352,1.79691,0.808193,0.789565,0.789987,0.790419,0.790851,0.791277,0.791277,0,0.02,229.379,5108,50,113.064,126.565,113.064,22.2814,20.0008,15.6651,61.9834,59.9873,57.4737,17.906,19.9564,25.2868,0,41.7151,18.4464,22.0092,36.5453,210.94,4439.8,4849.8,4840,4830,4820,4810.18,4810.18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,298.813,206.655,469.88,0.5,0.499972,0.499917,0.499811,0.499663,0.499482,0.499264,0.498949,0.498266,0.49673,0.493028,0.481331,0.447246,0.348581,0.0152076,7.04513E-06,2.95592E-09,2.90444E-12,8.0051E-11,5.15653E-09,1.68803E-07,0.318958,0.322788,0.330672,0.335147,0.336483,0.338199,0.339104,0.337429,0.333373,0.318958,0.331519,0.327314,0.320873,0.324139,0.326891,0.330375,0.332462,0.323039,0.32673,0.31087,0.301707,0.27352,0.179691,0.0808193,0.0789565,0.0789987,0.0790419,0.0790851,0.0791277,0.330672,0.33291,0.0791277,0.334682,0.328372,0.335147,0.335815,0.33661,0.337341,0.333236,0.338266,0.336635,0.328206,0.316954,0.311872,0,5,0
52,1.34211E-08,0,1.26854E-12,260,0,0,-1.26854E-12,0,3.1896,3.22793,3.3068,3.35159,3.36498,3.38216,3.39128,3.37482,3.33492,3.23323,3.11768,3.04428,2.8196,2.11629,0.862813,0.7896,0.789987,0.790419,0.790851,0.791277,0.791277,0,0.02,229.398,5208,50,113.094,126.568,113.094,22.28,19.9982,15.6606,61.9656,59.9659,57.4486,17.8763,19.8902,25.1234,0,41.1999,18.1206,20.9039,31.5068,110.476,3465.5,4849,4840,4830,4820,4810.18,4810.18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,303.813,206.709,474.88,0.5,0.499978,0.499933,0.499847,0.499729,0.499585,0.499411,0.499164,0.498633,0.49745,0.494613,0.485634,0.458433,0.374031,0.0546543,3.41956E-05,1.50888E-08,8.22982E-12,8.35526E-11,5.26663E-09,1.68803E-07,0.31896,0.322793,0.33068,0.335159,0.336498,0.338216,0.339128,0.337482,0.333492,0.31896,0.331573,0.327661,0.320877,0.324145,0.326898,0.330384,0.33249,0.323323,0.326737,0.311768,0.304428,0.28196,0.211629,0.0862813,0.07896,0.0789987,0.0790419,0.0790851,0.0791277,0.33068,0.33292,0.0791277,0.334757,0.328833,0.335159,0.335828,0.336624,0.337357,0.333356,0.338305,0.336701,0.328407,0.317545,0.313173,0,5,0
53,1.42925E-08,0,1.44521E-12,265,0,0,-1.4452E-12,0,3.18962,3.22796,3.30687,3.35169,3.36509,3.3823,3.39148,3.37524,3.33585,3.23548,3.12499,3.06732,2.89273,2.37123,0.999963,0.789763,0.789987,0.790419,0.790851,0.791277,0.791277,0,0.02,229.413,5308,50,113.117,126.57,113.117,22.279,19.9961,15.6571,61.9516,59.9491,57.4289,17.8531,19.8382,24.9951,0,40.7932,17.8582,19.9997,27.6556,69.1358,1981.21,4845.2,4840,4830,4820,4810.18,4810.18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,308.813,206.752,479.88,0.5,0.499982,0.499946,0.499879,0.499785,0.499672,0.499536,0.499342,0.498925,0.497993,0.495738,0.488427,0.465379,0.392256,0.137314,0.000163852,7.27565E-08,3.40687E-11,8.71347E-11,5.37658E-09,1.68802E-07,0.318962,0.322796,0.330687,0.335169,0.336509,0.33823,0.339148,0.337524,0.333585,0.318962,0.331616,0.327949,0.320879,0.324149,0.326904,0.330392,0.332512,0.323548,0.326742,0.312499,0.306732,0.289273,0.237123,0.0999963,0.0789763,0.0789987,0.0790419,0.0790851,0.0791277,0.330687,0.332928,0.0791277,0.334816,0.329216,0.335169,0.335839,0.336636,0.33737,0.333451,0.338336,0.336752,0.328566,0.318024,0.31426,0,5,0
54,1.52008E-08,0,1.4706E-12,270,0,0,-1.47062E-12,0,3.18964,3.22799,3.30693,3.35176,3.36518,3.38241,3.39163,3.37557,3.33661,3.23733,3.13103,3.08634,2.95081,2.54532,1.23838,0.79065,0.789988,0.790419,0.790851,0.791277,0.791277,0,0.02,229.425,5408,50,113.136,126.572,113.136,22.2781,19.9945,15.6543,61.9404,59.9358,57.4132,17.8345,19.7964,24.891,0,40.4622,17.6434,19.2749,24.8891,50.8758,879.644,4824.64,4839.99,4830,4820,4810.19,4810.19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,313.813,206.786,484.88,0.5,0.499986,0.499958,0.499904,0.49983,0.49974,0.499632,0.499477,0.499141,0.498384,0.496538,0.490501,0.471484,0.413401,0.239308,0.000887106,3.71291E-07,1.61871E-10,9.08332E-11,5.48638E-09,1.68802E-07,0.318964,0.322799,0.330693,0.335176,0.336518,0.338241,0.339163,0.337557,0.333661,0.318964,0.33165,0.328187,0.320881,0.324152,0.326908,0.330398,0.33253,0.323733,0.326746,0.313103,0.308634,0.295081,0.254532,0.123838,0.079065,0.0789988,0.0790419,0.0790851,0.0791277,0.330693,0.332934,0.0791277,0.334864,0.329532,0.335176,0.335847,0.336645,0.337379,0.333528,0.33836,0.336794,0.328697,0.318418,0.315156,0,5,0
55,1.61492E-08,0,1.31128E-12,275,0,0,-1.31129E-12,0,3.18965,3.22801,3.30697,3.35182,3.36525,3.3825,3.39176,3.37585,3.33722,3.23881,3.13579,3.1009,2.99338,2.66488,1.54928,0.795524,0.78999,0.790419,0.790851,0.791277,0.791277,0,0.02,229.434,5508,50,113.151,126.573,113.151,22.2774,19.9932,15.652,61.9315,59.925,57.4006,17.8195,19.7626,24.8069,0,40.1972,17.4753,18.7327,23.0076,41.3141,374.041,4713.64,4839.94,4830,4820,4810.19,4810.19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,318.813,206.814,489.88,0.5,0.499989,0.499966,0.499923,0.499864,0.499792,0.499705,0.49958,0.499308,0.498695,0.49721,0.492449,0.477894,0.435328,0.315774,0.00487581,2.05297E-06,8.53362E-10,9.48364E-11,5.59603E-09,1.68802E-07,0.318965,0.322801,0.330697,0.335182,0.336525,0.33825,0.339176,0.337585,0.333722,0.318965,0.331678,0.328371,0.320883,0.324154,0.326911,0.330403,0.332545,0.323881,0.326749,0.313579,0.31009,0.299338,0.266488,0.154928,0.0795524,0.078999,0.0790419,0.0790851,0.0791277,0.330697,0.332939,0.0791277,0.334903,0.329776,0.335182,0.335854,0.336652,0.337387,0.333591,0.33838,0.336827,0.328802,0.31873,0.31585,0,5,0
56,1.71511E-08,0,1.4817E-12,280,0,0,-1.48171E-12,0,3.18966,3.22803,3.307,3.35187,3.36531,3.38256,3.39186,3.37606,3.3377,3.23996,3.13938,3.11172,3.02525,2.75899,1.88473,0.817479,0.79,0.790419,0.790851,0.791276,0.791276,0,0.02,229.442,5608,50,113.163,126.574,113.163,22.2768,19.9921,15.6502,61.9244,59.9165,57.3905,17.8075,19.7358,24.7411,0,39.9928,17.349,18.3364,21.6726,35.0546,175.053,4251.75,4839.69,4830,4820,4810.19,4810.19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,323.813,206.836,494.88,0.5,0.499991,0.499973,0.499939,0.499891,0.499833,0.499764,0.499664,0.499449,0.498968,0.497819,0.494226,0.483402,0.451529,0.357413,0.0219665,1.07847E-05,4.58936E-09,1.00192E-10,5.70552E-09,1.68801E-07,0.318966,0.322803,0.3307,0.335187,0.336531,0.338256,0.339186,0.337606,0.33377,0.318966,0.3317,0.328509,0.320884,0.324156,0.326914,0.330407,0.332556,0.323996,0.326752,0.313938,0.311172,0.302525,0.275899,0.188473,0.0817479,0.079,0.0790419,0.0790851,0.0791276,0.3307,0.332943,0.0791276,0.334933,0.32996,0.335187,0.335859,0.336658,0.337394,0.333639,0.338396,0.336854,0.328883,0.318967,0.316369,0,5,0
57,1.82725E-08,0,1.70353E-12,285,0,0,-1.70352E-12,0,3.18966,3.22805,3.30703,3.3519,3.36536,3.38262,3.39194,3.37623,3.33807,3.24084,3.14212,3.12013,3.0512,2.84066,2.19194,0.889773,0.790052,0.790419,0.790851,0.791276,0.791276,0,0.02,229.448,5708,50,113.172,126.575,113.172,22.2764,19.9913,15.6488,61.9188,59.9097,57.3825,17.7982,19.7151,24.6907,0,39.8372,17.2532,18.0323,20.6294,30.3523,95.8098,3084.14,4838.5,4830,4820,4810.2,4810.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,328.813,206.853,499.88,0.5,0.499993,0.499978,0.499951,0.499914,0.499868,0.499813,0.499735,0.499569,0.4992,0.498323,0.495584,0.487171,0.461225,0.379554,0.0723449,5.14913E-05,2.29746E-08,1.12147E-10,5.81488E-09,1.68801E-07,0.318966,0.322805,0.330703,0.33519,0.336536,0.338262,0.339194,0.337623,0.333807,0.318966,0.331717,0.328616,0.320885,0.324158,0.326916,0.33041,0.332565,0.324084,0.326754,0.314212,0.312013,0.30512,0.284066,0.219194,0.0889773,0.0790052,0.0790419,0.0790851,0.0791276,0.330703,0.332947,0.0791276,0.334956,0.330102,0.33519,0.335863,0.336663,0.337399,0.333677,0.338408,0.336874,0.328945,0.319148,0.31677,0,5,0
58,1.9827E-08,0,1.65082E-12,290,0,0,-1.65081E-12,0,3.18967,3.22806,3.30705,3.35193,3.36539,3.38266,3.392,3.37636,3.33836,3.24152,3.1443,3.12704,3.0732,2.91024,2.42522,1.05425,0.790305,0.790419,0.790851,0.791276,0.791276,0,0.02,229.453,5808,50,113.179,126.576,113.179,22.2761,19.9906,15.6477,61.9143,59.9044,57.3764,17.7909,19.6991,24.6514,0,39.7157,17.1771,17.785,19.7738,26.7957,62.8142,1621.23,4832.62,4830,4820,4810.2,4810.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,333.813,206.866,504.88,0.5,0.499994,0.499983,0.499962,0.499932,0.499897,0.499854,0.499794,0.499665,0.499378,0.498691,0.496508,0.489598,0.467597,0.398017,0.164731,0.000253539,1.1132E-07,1.55444E-10,5.92409E-09,1.68801E-07,0.318967,0.322806,0.330705,0.335193,0.336539,0.338266,0.3392,0.337636,0.333836,0.318967,0.33173,0.328703,0.320886,0.324159,0.326918,0.330413,0.332572,0.324152,0.326755,0.31443,0.312704,0.30732,0.291024,0.242522,0.105425,0.0790305,0.0790419,0.0790851,0.0791276,0.330705,0.332949,0.0791276,0.334975,0.330217,0.335193,0.335866,0.336666,0.337403,0.333706,0.338418,0.33689,0.328994,0.319291,0.317096,0,5,0
59,2.34201E-08,0,1.38367E-12,295,0,0,-1.38368E-12,0,3.18967,3.22807,3.30707,3.35196,3.36542,3.3827,3.39204,3.37646,3.33858,3.24208,3.14608,3.1327,3.09099,2.96396,2.58157,1.31651,0.791716,0.790419,0.790851,0.791276,0.791276,0,0.02,229.456,5908,50,113.185,126.576,113.185,22.2758,19.9901,15.6468,61.9109,59.9003,57.3715,17.7852,19.6864,24.6202,0,39.6182,17.1153,17.5843,19.1006,24.2954,47.7604,696.908,4800.09,4829.98,4820,4810.21,4810.21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,338.813,206.876,509.88,0.5,0.499996,0.499987,0.49997,0.499947,0.499919,0.499886,0.499838,0.499736,0.499507,0.498955,0.497178,0.491524,0.473731,0.420015,0.263668,0.00141102,5.85464E-07,3.59311E-10,6.03323E-09,1.688E-07,0.318967,0.322807,0.330707,0.335196,0.336542,0.33827,0.339204,0.337646,0.333858,0.318967,0.33174,0.328773,0.320887,0.32416,0.326919,0.330415,0.332577,0.324208,0.326757,0.314608,0.31327,0.309099,0.296396,0.258157,0.131651,0.0791716,0.0790419,0.0790851,0.0791276,0.330707,0.332951,0.0791276,0.334989,0.330311,0.335196,0.335869,0.336669,0.337406,0.333729,0.338425,0.336903,0.329033,0.319408,0.317362,0,5,0
60,3.80395E-08,0,1.36066E-12,300,0,0,-1.36066E-12,0,3.18968,3.22807,3.30708,3.35197,3.36544,3.38272,3.39208,3.37654,3.33877,3.24252,3.14749,3.13708,3.10439,3.00309,2.69219,1.63925,0.799208,0.790422,0.790851,0.791276,0.791276,0,0.02,229.459,6008,50,113.19,126.577,113.19,22.2756,19.9897,15.6461,61.9081,59.897,57.3677,17.7807,19.6762,24.5951,0,39.5403,17.0664,17.4298,18.6043,22.5945,39.3946,301.046,4631.86,4829.91,4820,4810.21,4810.21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,343.813,206.885,514.88,0.5,0.499997,0.49999,0.499976,0.499958,0.499936,0.49991,0.499872,0.49979,0.499607,0.499165,0.497758,0.493375,0.479979,0.440852,0.330233,0.00749538,3.24296E-06,1.46194E-09,6.14259E-09,1.688E-07,0.318968,0.322807,0.330708,0.335197,0.336544,0.338272,0.339208,0.337654,0.333877,0.318968,0.331749,0.328829,0.320888,0.324161,0.32692,0.330416,0.332582,0.324252,0.326758,0.314749,0.313708,0.310439,0.300309,0.269219,0.163925,0.0799208,0.0790422,0.0790851,0.0791276,0.330708,0.332953,0.0791276,0.335001,0.330385,0.335197,0.335871,0.336671,0.337408,0.333748,0.338431,0.336913,0.329064,0.3195,0.317569,0,5,0
61,1.10877E-07,0,1.2341E-12,305,0,0,-1.2341E-12,0,3.18968,3.22808,3.30709,3.35199,3.36546,3.38274,3.39211,3.37661,3.33891,3.24286,3.14856,3.14037,3.1144,3.03297,2.78236,1.97283,0.830523,0.790439,0.790851,0.791276,0.791276,0,0.02,229.462,6108,50,113.193,126.577,113.193,22.2754,19.9894,15.6456,61.906,59.8944,57.3646,17.7771,19.6682,24.5755,0,39.4798,17.0292,17.3144,18.2392,21.3582,33.6454,146.215,4004.27,4829.52,4820,4810.21,4810.21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,348.813,206.891,519.88,0.5,0.499997,0.499992,0.499981,0.499967,0.499949,0.499928,0.499898,0.499834,0.49969,0.499347,0.498274,0.494984,0.484974,0.455091,0.364917,0.0313322,1.65743E-05,7.28372E-09,6.25382E-09,1.688E-07,0.318968,0.322808,0.330709,0.335199,0.336546,0.338274,0.339211,0.337661,0.333891,0.318968,0.331755,0.32887,0.320888,0.324162,0.326921,0.330417,0.332585,0.324286,0.326759,0.314856,0.314037,0.31144,0.303297,0.278236,0.197283,0.0830523,0.0790439,0.0790851,0.0791276,0.330709,0.332954,0.0791276,0.33501,0.33044,0.335199,0.335872,0.336673,0.33741,0.333762,0.338436,0.336921,0.329089,0.319571,0.317726,0,5,0
