IniFile;Submodel;EntityType;EntityName;Units;Value;Option;Comment
Q:\WHEAT\INI\Proj_HeatNewNames\95_06\HEAT_95_06_BehandlungN240.ini;HumeWheatPartitioning1;Variable;NLeaf_Struc1;[g/m2];0;NA;
Q:\WHEAT\INI\Proj_HeatNewNames\95_06\HEAT_95_06_BehandlungN240.ini;HumeWheatPartitioning1;Variable;NLeaf_Struc2;[g/m2];0;NA;
Q:\WHEAT\INI\Proj_HeatNewNames\95_06\HEAT_95_06_BehandlungN240.ini;HumeWheatPartitioning1;Variable;NLeaf_Struc3;[g/m2];0;NA;
Q:\WHEAT\INI\Proj_HeatNewNames\95_06\HEAT_95_06_BehandlungN240.ini;HumeWheatPartitioning1;Variable;NLeaf_Struc4;[g/m2];0;NA;
Q:\WHEAT\INI\Proj_HeatNewNames\95_06\HEAT_95_06_BehandlungN240.ini;HumeWheatPartitioning1;Variable;NLphot_pl;[g/plant];0;NA;
Q:\WHEAT\INI\Proj_HeatNewNames\95_06\HEAT_95_06_BehandlungN240.ini;HumeWheatPartitioning1;Variable;NLStruc_pl;[g/plant];0;NA;
Q:\WHEAT\INI\Proj_HeatNewNames\95_06\HEAT_95_06_BehandlungN240.ini;HumeWheatPartitioning1;Variable;NNI;[-];0;NA;Nitrogen Nutrition Index
Q:\WHEAT\INI\Proj_HeatNewNames\95_06\HEAT_95_06_BehandlungN240.ini;HumeWheatPartitioning1;Variable;NNI60;[-];0;NA;
Q:\WHEAT\INI\Proj_HeatNewNames\95_06\HEAT_95_06_BehandlungN240.ini;HumeWheatPartitioning1;Variable;NoptStem;[%];0;NA;optimum stem N concentration
Q:\WHEAT\INI\Proj_HeatNewNames\95_06\HEAT_95_06_BehandlungN240.ini;HumeWheatPartitioning1;Variable;NphLeaf1;[g/m2];0;NA;
Q:\WHEAT\INI\Proj_HeatNewNames\95_06\HEAT_95_06_BehandlungN240.ini;HumeWheatPartitioning1;Variable;NphLeaf2;[g/m2];0;NA;
Q:\WHEAT\INI\Proj_HeatNewNames\95_06\HEAT_95_06_BehandlungN240.ini;HumeWheatPartitioning1;Variable;NphLeaf3;[g/m2];0;NA;
Q:\WHEAT\INI\Proj_HeatNewNames\95_06\HEAT_95_06_BehandlungN240.ini;HumeWheatPartitioning1;Variable;NphLeaf4;[g/m2];0;NA;
Q:\WHEAT\INI\Proj_HeatNewNames\95_06\HEAT_95_06_BehandlungN240.ini;HumeWheatPartitioning1;Variable;NRoot_m2;[g/m2];0;NA;Nitrogen in roots per m2
Q:\WHEAT\INI\Proj_HeatNewNames\95_06\HEAT_95_06_BehandlungN240.ini;HumeWheatPartitioning1;Variable;NSEN_m2;[g/m2];0;NA;Nitrogen in senescing plant parts per m2
Q:\WHEAT\INI\Proj_HeatNewNames\95_06\HEAT_95_06_BehandlungN240.ini;HumeWheatPartitioning1;Variable;NShoot_m2;[g/m2];0;NA;Nitrogen in shoot per m2
Q:\WHEAT\INI\Proj_HeatNewNames\95_06\HEAT_95_06_BehandlungN240.ini;HumeWheatPartitioning1;Variable;NSP_l;[kgN/ha];0;NA;N storage pool leaf
Q:\WHEAT\INI\Proj_HeatNewNames\95_06\HEAT_95_06_BehandlungN240.ini;HumeWheatPartitioning1;Variable;NSP_s;[kgN/ha];0;NA;
