IniFile;Submodel;EntityType;EntityName;Units;Value;Option;Comment
Q:\MAIZE\INI\MAIZE3_V112\2007\IniFN\MAIZE3_V112_2007_KD_1_0.ini;subpartitioning_Maize_Roots_N1;State;N_Residues;[gN/m2];0;NA;Amount of nitrogen in crop residues
Q:\MAIZE\INI\MAIZE3_V112\2007\IniFN\MAIZE3_V112_2007_KD_1_0.ini;subpartitioning_Maize_Roots_N1;State;Ncob;g/m²;0;NA;Nitrogen content in cobs (g/m²)
Q:\MAIZE\INI\MAIZE3_V112\2007\IniFN\MAIZE3_V112_2007_KD_1_0.ini;subpartitioning_Maize_Roots_N1;State;Nleaf;g/m²;0;NA;Nitrogen content in leaves (g/m²)
Q:\MAIZE\INI\MAIZE3_V112\2007\IniFN\MAIZE3_V112_2007_KD_1_0.ini;subpartitioning_Maize_Roots_N1;State;Nroot;g/m²;0;NA;Nitrogen content in roots (g/m²)
Q:\MAIZE\INI\MAIZE3_V112\2007\IniFN\MAIZE3_V112_2007_KD_1_0.ini;subpartitioning_Maize_Roots_N1;State;Nshoot;g/m²;0;NA;Nitrogen content in the shoot (g/m²), if organ-specific option is selected, Nshoot = 0, Ntot serves as the sum of all organs
Q:\MAIZE\INI\MAIZE3_V112\2007\IniFN\MAIZE3_V112_2007_KD_1_0.ini;subpartitioning_Maize_Roots_N1;State;Nstem;g/m²;0;NA;Nitrogen content in stems (g/m²)
Q:\MAIZE\INI\MAIZE3_V112\2007\IniFN\MAIZE3_V112_2007_KD_1_0.ini;subpartitioning_Maize_Roots_N1;State;Ntot;g/m²;0;NA;Total nitrogen content in the plant (g/m²), sum of all simulated organs (depending on the option)
Q:\MAIZE\INI\MAIZE3_V112\2007\IniFN\MAIZE3_V112_2007_KD_1_0.ini;subpartitioning_Maize_Roots_N1;State;SEEDRV;[g/m²];0;NA;
Q:\MAIZE\INI\MAIZE3_V112\2007\IniFN\MAIZE3_V112_2007_KD_1_0.ini;subpartitioning_Maize_Roots_N1;State;TSumLAI;;0;NA;
Q:\MAIZE\INI\MAIZE3_V112\2007\IniFN\MAIZE3_V112_2007_KD_1_0.ini;subpartitioning_Maize_Roots_N1;Variable;ACroot;;0;NA;
Q:\MAIZE\INI\MAIZE3_V112\2007\IniFN\MAIZE3_V112_2007_KD_1_0.ini;subpartitioning_Maize_Roots_N1;Variable;BodBedeck;;0;NA;
Q:\MAIZE\INI\MAIZE3_V112\2007\IniFN\MAIZE3_V112_2007_KD_1_0.ini;subpartitioning_Maize_Roots_N1;Variable;CobGr;;0;NA;
Q:\MAIZE\INI\MAIZE3_V112\2007\IniFN\MAIZE3_V112_2007_KD_1_0.ini;subpartitioning_Maize_Roots_N1;Variable;CropHeight;;0;NA;
Q:\MAIZE\INI\MAIZE3_V112\2007\IniFN\MAIZE3_V112_2007_KD_1_0.ini;subpartitioning_Maize_Roots_N1;Variable;DummyVar;–;0;NA;
Q:\MAIZE\INI\MAIZE3_V112\2007\IniFN\MAIZE3_V112_2007_KD_1_0.ini;subpartitioning_Maize_Roots_N1;Variable;ExtPAR_varLAI;;0;NA;
Q:\MAIZE\INI\MAIZE3_V112\2007\IniFN\MAIZE3_V112_2007_KD_1_0.ini;subpartitioning_Maize_Roots_N1;Variable;fCob;;0;NA;
Q:\MAIZE\INI\MAIZE3_V112\2007\IniFN\MAIZE3_V112_2007_KD_1_0.ini;subpartitioning_Maize_Roots_N1;Variable;fLEAF;;0;NA;
Q:\MAIZE\INI\MAIZE3_V112\2007\IniFN\MAIZE3_V112_2007_KD_1_0.ini;subpartitioning_Maize_Roots_N1;Variable;fSLAWR;;0;NA;
Q:\MAIZE\INI\MAIZE3_V112\2007\IniFN\MAIZE3_V112_2007_KD_1_0.ini;subpartitioning_Maize_Roots_N1;Variable;LAI;;0;NA;
Q:\MAIZE\INI\MAIZE3_V112\2007\IniFN\MAIZE3_V112_2007_KD_1_0.ini;subpartitioning_Maize_Roots_N1;Variable;LAIe;;0;NA;
Q:\MAIZE\INI\MAIZE3_V112\2007\IniFN\MAIZE3_V112_2007_KD_1_0.ini;subpartitioning_Maize_Roots_N1;Variable;LAIgreen;;0;NA;
Q:\MAIZE\INI\MAIZE3_V112\2007\IniFN\MAIZE3_V112_2007_KD_1_0.ini;subpartitioning_Maize_Roots_N1;Variable;LAItotal;;0;NA;
Q:\MAIZE\INI\MAIZE3_V112\2007\IniFN\MAIZE3_V112_2007_KD_1_0.ini;subpartitioning_Maize_Roots_N1;Variable;LeafGr;;0;NA;
Q:\MAIZE\INI\MAIZE3_V112\2007\IniFN\MAIZE3_V112_2007_KD_1_0.ini;subpartitioning_Maize_Roots_N1;Variable;NcCob;g/g;0;NA;Actual N concentration in cobs (g/g), only active when option "organ-specific" is selected
Q:\MAIZE\INI\MAIZE3_V112\2007\IniFN\MAIZE3_V112_2007_KD_1_0.ini;subpartitioning_Maize_Roots_N1;Variable;NcLeaf;g/g;0;NA;Actual N concentration in leaves (g/g), only active when option "organ-specific" is selected
Q:\MAIZE\INI\MAIZE3_V112\2007\IniFN\MAIZE3_V112_2007_KD_1_0.ini;subpartitioning_Maize_Roots_N1;Variable;NcMinShoot;g/g;0;NA;Minimum N concentration in the shoot (g/g)
Q:\MAIZE\INI\MAIZE3_V112\2007\IniFN\MAIZE3_V112_2007_KD_1_0.ini;subpartitioning_Maize_Roots_N1;Variable;NCobDef;g/m²;0;NA;N deficit in cobs (g/m²)
Q:\MAIZE\INI\MAIZE3_V112\2007\IniFN\MAIZE3_V112_2007_KD_1_0.ini;subpartitioning_Maize_Roots_N1;Variable;NCobOpt;g/m²;0;NA;Optimal N content in cobs (g/m²)
Q:\MAIZE\INI\MAIZE3_V112\2007\IniFN\MAIZE3_V112_2007_KD_1_0.ini;subpartitioning_Maize_Roots_N1;Variable;NcOptCob;g/g;0;NA;Optimal N concentration in cobs (g/g), Ncrit,only active when option "organ-specific" is selected
Q:\MAIZE\INI\MAIZE3_V112\2007\IniFN\MAIZE3_V112_2007_KD_1_0.ini;subpartitioning_Maize_Roots_N1;Variable;NcOptLeaf;g/g;0;NA;Optimal N concentration in leaves (g/g), Ncrit, only active when option "organ-specific" is selected
Q:\MAIZE\INI\MAIZE3_V112\2007\IniFN\MAIZE3_V112_2007_KD_1_0.ini;subpartitioning_Maize_Roots_N1;Variable;NcOptRoot;g/g;0;NA;Optimal N concentration in roots (g/g), Ncrit
Q:\MAIZE\INI\MAIZE3_V112\2007\IniFN\MAIZE3_V112_2007_KD_1_0.ini;subpartitioning_Maize_Roots_N1;Variable;NcOptShoot;g/g;0;NA;Optimal N concentration in the shoot (g/g),Ncrit, only active when option "hermann04" is selected
Q:\MAIZE\INI\MAIZE3_V112\2007\IniFN\MAIZE3_V112_2007_KD_1_0.ini;subpartitioning_Maize_Roots_N1;Variable;NcOptStem;g/g;0;NA;Optimal N concentration in stems (g/g) ,Ncrit,only active when option "organ-specific" is selected
Q:\MAIZE\INI\MAIZE3_V112\2007\IniFN\MAIZE3_V112_2007_KD_1_0.ini;subpartitioning_Maize_Roots_N1;Variable;NcRoot;g/g;0;NA;Actual N concentration in roots (g/g)
Q:\MAIZE\INI\MAIZE3_V112\2007\IniFN\MAIZE3_V112_2007_KD_1_0.ini;subpartitioning_Maize_Roots_N1;Variable;NcShoot;g/g;0;NA;Actual N concentration in the shoot (g/g), only activated when option "hermann04" is selected
Q:\MAIZE\INI\MAIZE3_V112\2007\IniFN\MAIZE3_V112_2007_KD_1_0.ini;subpartitioning_Maize_Roots_N1;Variable;NcStem;g/g;0;NA;Actual N concentration in stems (g/g), only active when option "organ-specific" is selected
Q:\MAIZE\INI\MAIZE3_V112\2007\IniFN\MAIZE3_V112_2007_KD_1_0.ini;subpartitioning_Maize_Roots_N1;Variable;NDemand;g/m²·d;0;NA;Potential N uptake rate of the entire plant (g/m²·d), sum of all simulated organ-demands
